,Dátum,Accorde_Abacus_Alap,Accorde_Prizma_Alap,BUX,Citadella_Származtatott,Erste_Stock_Hungary_Indexkövető_Részvény_A,Generali_Arany_Oroszlán_ESG,HOLD_Columbus,HOLD_Nemzetközi,HOLD_Orion,HOLD_VM_Abszolút_Származtatott_Befektetési,MBH_Fejlett_Piaci_Részvény,OTP Föld Kincsei Árupiaci Alapok Alapja HUF,OTP_Klímaváltozás_13030,OTP_Supra,Platina Delta Származtatott Befektetési Alap A,Raiffeisen Részvény Alap,Takarék Származtatott Befektetési Alap,TakarékApolloSzármaztatottRészvény,VIG_Opportunity_Fejlett_Piaci_Részvény,SPY,QQQ,VGT,USDHUF=X
797,2021-06-02,1.082491,1.174452,1842.961227,2.548255,2.6364,1.33764,2.508992,3.923354,1.254994,2.166025,2.098962,2.423191,2.111099,3.335974,4.437854,2.892866,0.960974,1.696688,2.312299,113464.37059562281,92461.54001271166,102893.81740295142,283.06500244140625
798,2021-06-01,1.071467,1.173142,1841.57591,2.548472,2.6323,1.336155,2.505177,3.909004,1.247234,2.163409,2.090671,2.445229,2.134303,3.338416,4.382189,2.886704,0.962362,1.693412,2.306098,113536.36128836125,92485.07054872438,102537.22684616968,283.69000244140625
800,2021-05-28,1.064138,1.171387,1823.35169,2.558165,2.6047,1.337969,2.48885,3.918741,1.236925,2.163609,2.105891,2.414505,2.121576,3.333732,4.433984,2.86749,0.964407,1.698727,2.316568,114297.38177954499,93333.21678737272,103598.31618931983,285.3399963378906
801,2021-05-27,1.062459,1.170318,1806.360429,2.557148,2.578,1.333149,2.478785,3.923339,1.225554,2.15902,2.102932,2.418233,2.130964,3.318005,4.45968,2.863817,0.964708,1.698245,2.321233,114569.12669116165,93427.7632637741,103750.9403505316,286.5299987792969
802,2021-05-26,1.059905,1.172464,1829.210582,2.561271,2.6111,1.334466,2.476031,3.911435,1.21797,2.157076,2.112425,2.417452,2.127804,3.340942,4.449179,2.854405,0.965946,1.697401,2.317256,113733.69795022998,93143.65340317134,103484.22848830931,284.5899963378906
803,2021-05-25,1.058486,1.172598,1805.101692,2.564805,2.5767,1.329526,2.473757,3.878241,1.214031,2.159452,2.097934,2.398955,2.104532,3.328096,4.426961,2.855807,0.964454,1.687689,2.295812,113269.13200434297,92624.59891786426,103063.87439842522,283.989990234375
804,2021-05-21,1.06321,1.177489,1830.14953,2.572035,2.612,1.330485,2.486701,3.883483,1.226295,2.160961,2.087956,2.420168,2.107124,3.351945,4.413836,2.8403,0.965721,1.688201,2.298299,112978.48877740838,91454.82083833218,101812.58905509394,285.5140075683594
805,2021-05-20,1.080526,1.175836,1824.794407,2.592895,2.6086,1.324325,2.49928,3.89422,1.227629,2.161415,2.088282,2.441193,2.094459,3.348886,4.499305,2.821052,0.965205,1.686429,2.300189,114057.54944791272,92766.16773257032,103195.21322386712,288.0050048828125
806,2021-05-19,1.086867,1.174818,1780.07077,2.601818,2.5403,1.312375,2.5036,3.868257,1.233082,2.161669,2.081495,2.452482,2.076414,3.343848,4.431806,2.843369,0.962684,1.672651,2.276558,112338.53784444742,90598.4946325235,100739.62952355854,286.71600341796875
807,2021-05-18,1.096487,1.17624,1810.135673,2.60787,2.5803,1.330742,2.515876,3.884197,1.242828,2.176937,2.085326,2.493407,2.087261,3.331934,4.640154,2.834805,0.960052,1.683108,2.294964,113492.19437832385,91184.21973516792,101152.35343936458,288.9010009765625
808,2021-05-17,1.095737,1.176282,1808.989904,2.603582,2.578,1.336403,2.51052,3.929422,1.239062,2.177159,2.11417,2.507729,2.088553,3.310044,4.650641,2.829213,0.960212,1.699158,2.315619,115809.52727299929,92871.3619826138,103003.94909303635,292.260009765625
809,2021-05-14,1.095917,1.176082,1791.923083,2.584694,2.5513,1.351986,2.504344,3.976008,1.236445,2.179991,2.136411,2.426749,2.120454,3.322423,4.797589,2.813106,0.961456,1.720009,2.348015,117329.32753361482,94423.52125896979,104879.37471717503,295.3420104980469
810,2021-05-13,1.100085,1.174622,1774.024968,2.605979,2.5246,1.335254,2.504784,3.950772,1.235782,2.176158,2.12405,2.389606,2.088464,3.351644,4.829909,2.811216,0.966273,1.703796,2.327495,115781.09840556514,92564.77900248673,102706.59579569194,295.9200134277344
811,2021-05-12,1.10798,1.172778,1741.937174,2.618779,2.4733,1.335659,2.524017,3.911717,1.248295,2.175904,2.115198,2.414594,2.071357,3.358099,4.847701,2.810402,0.962665,1.692346,2.317951,114066.54787389748,91581.47030862421,101250.19826443028,295.0400085449219
812,2021-05-11,1.096789,1.172545,1749.468203,2.596945,2.4864,1.337263,2.514886,3.977074,1.244657,2.17598,2.141302,2.432717,2.119612,3.345463,4.837622,2.810806,0.963186,1.710149,2.35032,116283.79478567094,93806.14092173427,104088.79154268652,294.385009765625
813,2021-05-10,1.098693,1.173451,1758.79599,2.586421,2.498,1.358162,2.522922,4.006594,1.247613,2.175858,2.160174,2.442511,2.130101,3.361555,4.827459,2.790238,0.964093,1.729688,2.376924,117129.67500519007,93774.77057173848,104001.9436188601,293.8800048828125
814,2021-05-07,1.089567,1.17041,1742.148421,2.564129,2.4718,1.360844,2.4921,4.050974,1.224823,2.182391,2.181187,2.448579,2.182155,3.319019,4.772335,2.756529,0.963222,1.745983,2.402477,119443.55947086122,97133.37857494131,107792.97769316006,296.7179870605469
815,2021-05-06,1.087629,1.170323,1754.359913,2.567335,2.4896,1.34997,2.484523,4.033438,1.219904,2.182375,2.181359,2.41894,2.14821,3.312845,4.768988,2.767147,0.962321,1.73676,2.391379,119328.6654184917,96959.43791391235,107442.20844421908,298.5899963378906
816,2021-05-05,1.081593,1.167854,1741.323892,2.567549,2.4717,1.354076,2.483418,4.034052,1.223174,2.182966,2.177779,2.367354,2.17982,3.32743,4.735731,2.742787,0.96423,1.738403,2.39695,118758.00528890826,96538.65630952176,107127.89695732668,299.5350036621094
817,2021-05-04,1.069389,1.166156,1737.143058,2.564903,2.4603,1.331334,2.467945,4.014692,1.211439,2.18308,2.173432,2.340417,2.141872,3.316234,4.682778,2.748054,0.962472,1.724166,2.382857,118058.93613930792,96324.29102562368,106850.14784071594,297.864990234375
818,2021-05-03,1.064966,1.16346,1699.921859,2.559594,2.405,1.352856,2.470787,4.030077,1.21207,2.183154,2.183593,2.360689,2.186469,3.302501,4.740061,2.738678,0.961412,1.738859,2.394933,119260.41885702685,98476.42643696256,109491.05154173914,299.0400085449219
819,2021-04-30,1.059708,1.163843,1703.555489,2.559296,2.4097,1.343282,2.454365,3.987911,1.206129,2.18195,2.188028,2.28072,2.191667,3.311803,4.62039,2.759205,0.960594,1.726288,2.379552,118130.22375558782,98276.96591378376,109124.50916304253,296.8450012207031
820,2021-04-29,1.064931,1.164863,1722.509392,2.559011,2.437,1.352661,2.462453,4.028823,1.211432,2.185802,2.188463,2.32702,2.235792,3.302847,4.633517,2.754383,0.962249,1.740578,2.395977,119418.28586118668,99346.94484457746,111188.5834390372,298.1099853515625
821,2021-04-28,1.063859,1.165677,1717.967864,2.553824,2.4303,1.360274,2.462363,4.03402,1.211106,2.187931,2.189767,2.319547,2.287148,3.338022,4.62193,2.750516,0.96272,1.745156,2.402821,119239.64173395652,99472.51900901087,112074.51329750475,299.5610046386719
822,2021-04-27,1.054896,1.166317,1710.457136,2.55064,2.4153,1.361143,2.452431,4.043404,1.20397,2.185894,2.195035,2.298952,2.337603,3.331262,4.627995,2.753126,0.962737,1.749519,2.412857,119727.46126907319,100189.47614059411,113398.0233351253,300.70001220703125
823,2021-04-26,1.056571,1.164779,1707.553734,2.552403,2.4132,1.366384,2.45363,4.04325,1.206891,2.187438,2.203655,2.269778,2.334903,3.337694,4.591081,2.728597,0.961301,1.752089,2.415993,119701.47340208665,100581.88942300156,113747.67761491612,300.57000732421875
824,2021-04-23,1.051808,1.164244,1687.56371,2.553473,2.3818,1.362577,2.439614,4.037272,1.192371,2.186827,2.192838,2.221954,2.311257,3.329824,4.486185,2.731207,0.962797,1.750453,2.411711,120241.3570550736,100591.5322702704,113578.6340671638,302.5559997558594
825,2021-04-22,1.055493,1.163826,1692.829674,2.561643,2.3877,1.362608,2.447488,4.013769,1.194932,2.189592,2.191366,2.212894,2.286348,3.355432,4.590159,2.713868,0.96025,1.745025,2.403316,118226.66680263262,98735.41174238082,111264.5983799044,300.7120056152344
826,2021-04-21,1.042391,1.160744,1686.939936,2.548964,2.3798,1.348549,2.43524,4.028807,1.184796,2.186403,2.195809,2.233993,2.234588,3.32487,4.589158,2.713012,0.960163,1.740588,2.400988,118988.26398756355,99665.30224015564,111999.80295020342,299.885009765625
827,2021-04-20,1.043055,1.161189,1680.780946,2.560393,2.3726,1.333551,2.451444,3.96998,1.194815,2.18739,2.171034,2.192573,2.181335,3.323751,4.493138,2.725497,0.956401,1.719617,2.362095,117764.83726138249,98728.67686305195,110731.18929533288,299.6099853515625
828,2021-04-19,1.041977,1.162957,1672.423005,2.551706,2.3604,1.357575,2.455047,4.026553,1.204082,2.188609,2.196074,2.21201,2.231133,3.311117,4.521597,2.737451,0.956134,1.743435,2.398457,119298.65128932707,100011.24516644794,112492.21687113028,301.2900085449219
829,2021-04-16,1.048083,1.164606,1696.507415,2.550096,2.3953,1.360336,2.458458,4.053931,1.203824,2.188811,2.21318,2.214375,2.279086,3.304897,4.635465,2.715634,0.954227,1.751156,2.41079,119316.63539273664,100454.26544352435,113023.81634564698,299.8550109863281
830,2021-04-15,1.046009,1.162917,1681.939789,2.550654,2.3771,1.341832,2.456216,4.017951,1.201558,2.188349,2.193296,2.216468,2.228931,3.308716,4.636539,2.710353,0.951103,1.733994,2.389418,118552.30716365576,100027.23200261779,112850.04969716817,298.92999267578125
831,2021-04-14,1.057779,1.163758,1677.527323,2.556904,2.3648,1.337539,2.457187,3.991186,1.203537,2.187951,2.16362,2.160687,2.239477,3.308169,4.595978,2.693382,0.952112,1.724618,2.375372,117873.80514051765,99022.40286637098,111513.95098557696,300.4119873046875
832,2021-04-13,1.049155,1.162659,1691.335103,2.54948,2.3853,1.333606,2.440518,4.006292,1.193407,2.187073,2.17964,2.119785,2.23547,3.32711,4.596002,2.696812,0.952222,1.728066,2.384526,117946.24654182233,99945.00361940823,112419.7247788962,299.57000732421875
833,2021-04-12,1.056902,1.164302,1707.202969,2.556338,2.4093,1.327774,2.438432,3.98717,1.194896,2.186157,2.165047,2.080648,2.217364,3.343416,4.524071,2.710517,0.950494,1.719985,2.36952,117833.24658307526,98989.67276192084,111444.63057341147,300.1700134277344
834,2021-04-09,1.054853,1.165325,1727.331618,2.550585,2.44,1.338027,2.433617,4.009141,1.194274,2.187221,2.173295,2.116976,2.251395,3.356692,4.48998,2.716835,0.951583,1.729531,2.383328,117974.75478630885,99274.24492006376,111988.57060303539,300.6400146484375
835,2021-04-08,1.053889,1.16582,1743.866187,2.556136,2.464,1.337646,2.441756,3.994744,1.198935,2.188096,2.16078,2.152012,2.256234,3.376158,4.478981,2.730626,0.946725,1.724147,2.37523,117738.75334116165,99194.99964443501,111648.66246329155,302.2200012207031
836,2021-04-07,1.058341,1.166105,1750.339595,2.560577,2.4749,1.338047,2.449944,3.995112,1.201495,2.188461,2.159416,2.130406,2.250213,3.385732,4.449598,2.737689,0.94734,1.724106,2.375742,117671.08643634338,98580.02841246128,110433.0307531748,303.4800109863281
837,2021-04-06,1.055854,1.165637,1750.335963,2.558174,2.4727,1.345039,2.449249,4.023652,1.199399,2.189206,2.162692,2.136039,2.309697,3.373916,4.485563,2.715307,0.950195,1.734813,2.391524,118046.27823131159,98769.93933046423,110515.03590597957,304.79998779296875
838,2021-04-01,1.052936,1.166915,1746.039254,2.56411,2.4685,1.33985,2.446705,4.020355,1.19276,2.190206,2.153421,2.142762,2.343782,3.380036,4.439278,2.705152,0.950024,1.727099,2.382634,117848.30779891461,98072.00658466667,110099.272999838,308.4739990234375
839,2021-03-31,1.047097,1.166909,1749.403216,2.56613,2.4718,1.337357,2.439105,3.989374,1.185973,2.190508,2.144755,2.06883,2.33803,3.409894,4.402535,2.709072,0.950128,1.719536,2.375046,117071.50037384033,96827.1240234375,108295.07707214355,309.75
840,2021-03-30,1.055728,1.165788,1765.94922,2.577988,2.4982,1.337619,2.454728,3.981939,1.192062,2.190436,2.148153,2.071904,2.293385,3.40159,4.397284,2.699483,0.950157,1.714774,2.368957,115893.08333587646,94790.45441436768,105886.03715515137,307.875
841,2021-03-29,1.051809,1.163174,1760.932,2.581173,2.4902,1.323898,2.450506,3.97621,1.185606,2.190258,2.139324,2.112235,2.218452,3.380528,4.3436,2.692815,0.948977,1.705704,2.361839,115984.36343468726,95092.0343390666,106362.58587195165,307.29998779296875
842,2021-03-26,1.043201,1.162247,1744.619495,2.566964,2.4691,1.323735,2.44137,3.989465,1.186651,2.190594,2.132123,2.134048,2.271667,3.389825,4.277429,2.668535,0.947333,1.707548,2.368296,116760.46566920355,95707.2172550261,107831.3905852437,309.20001220703125
843,2021-03-25,1.040934,1.161974,1743.306478,2.565761,2.4658,1.314328,2.428692,3.938645,1.176619,2.190648,2.11871,2.080683,2.218578,3.431938,4.217224,2.692742,0.945754,1.689266,2.357774,114681.98931744788,94106.80216568336,105111.99838517979,308.5899963378906
844,2021-03-24,1.04368,1.161638,1748.137086,2.57119,2.473,1.31646,2.441443,3.921525,1.185539,2.191522,2.112315,2.086692,2.220131,3.410044,4.283944,2.705266,0.947155,1.687061,2.357489,114134.69377798866,94347.92538267374,105174.78624486364,308.8450012207031
845,2021-03-23,1.036381,1.159248,1721.000683,2.561865,2.4316,1.318825,2.437646,3.936559,1.186666,2.193996,2.130098,2.033237,2.253983,3.418565,4.287801,2.715123,0.946845,1.692598,2.3668,113921.12127003819,95299.89667024836,106071.57399106398,306.70001220703125
846,2021-03-22,1.040468,1.159648,1730.893164,2.557763,2.4474,1.321743,2.448237,3.974379,1.190918,2.188645,2.131345,2.108567,2.288382,3.363713,4.341079,2.721333,0.946843,1.70078,2.380955,115890.76630992815,96606.01106434688,107869.84513138607,309.5469970703125
847,2021-03-19,1.044984,1.159743,1738.212307,2.558834,2.4592,1.326298,2.467912,3.980641,1.203272,2.18992,2.130037,2.111458,2.255217,3.36991,4.367012,2.745756,0.946876,1.699801,2.3785,114791.82298419811,94678.50430946425,105768.55000249855,309.05999755859375
848,2021-03-18,1.054268,1.160995,1754.942478,2.562144,2.4848,1.333923,2.478619,3.968043,1.211416,2.192197,2.141321,2.111141,2.236015,3.400757,4.393812,2.721314,0.946831,1.702258,2.376952,113780.38339904882,93341.58935863525,104705.08570785169,305.7699890136719
849,2021-03-17,1.052422,1.157871,1717.122471,2.551759,2.4307,1.326789,2.464868,4.011338,1.1991,2.190649,2.153299,2.19799,2.28539,3.313418,4.344258,2.74906,0.946835,1.711027,2.392225,116528.13872046769,97181.57420998905,109173.43337951973,308.5979919433594
850,2021-03-16,1.056595,1.155513,1747.242772,2.556661,2.4737,1.32684,2.466482,3.992203,1.210255,2.190301,2.161078,2.189784,2.28855,3.346836,4.356639,2.749268,0.946866,1.706934,2.389321,115805.50467638671,96510.89496929664,108833.41209440585,307.7300109863281
851,2021-03-12,1.053756,1.150401,1725.335453,2.546503,2.4454,1.319413,2.447095,3.968115,1.199705,2.188675,2.142557,2.219463,2.311049,3.351084,4.332556,2.739247,0.946845,1.696742,2.368267,114091.99076881912,94003.5422827946,105846.43848567642,304.6000061035156
852,2021-03-11,1.047846,1.148925,1728.291743,2.538539,2.4481,1.322187,2.439035,3.942918,1.190778,2.189498,2.128021,2.230939,2.311443,3.359117,4.338952,2.741242,0.946859,1.694221,2.361573,114979.15578850172,95637.91711817868,107597.17583976779,307.3819885253906
853,2021-03-10,1.051152,1.151732,1720.214543,2.540818,2.4371,1.318304,2.443782,3.943964,1.197136,2.187619,2.128131,2.178062,2.238274,3.377346,4.351379,2.727484,0.946975,1.688498,2.355677,114057.63501060754,93675.82835181803,105217.29278390855,308.010009765625
854,2021-03-09,1.050411,1.150973,1709.670155,2.543621,2.4224,1.307359,2.439929,3.91603,1.19099,2.184869,2.117944,2.157591,2.225434,3.38641,4.312502,2.722364,0.946877,1.674923,2.342135,114080.72483323514,94547.91195614636,106346.31943053007,309.989990234375
855,2021-03-08,1.057363,1.15202,1718.657598,2.54395,2.4369,1.304709,2.440762,3.894972,1.18932,2.183036,2.103803,2.15225,2.173928,3.405492,4.249063,2.695089,0.946878,1.661935,2.329244,111535.13643900212,90200.36857647728,101570.4628148321,307.3999938964844
856,2021-03-05,1.043847,1.148634,1708.139255,2.536722,2.417,1.272108,2.425012,3.874338,1.174061,2.177055,2.100511,2.160668,2.158235,3.375385,4.130608,2.679745,0.946868,1.640088,2.299919,111134.17001514416,92034.50973654538,103368.74825771805,304.7699890136719
857,2021-03-04,1.037434,1.143009,1694.920255,2.536478,2.3978,1.276442,2.428019,3.782832,1.176926,2.178725,2.051276,2.125239,2.131633,3.432881,4.185502,2.68476,0.946872,1.61727,2.262772,108145.54270011932,89853.80481292773,100807.57234861236,302.0299987792969
858,2021-03-03,1.031446,1.141212,1721.057024,2.524793,2.4373,1.275771,2.414374,3.787104,1.169036,2.181529,2.051559,2.154615,2.149175,3.451777,4.237538,2.701513,0.946833,1.619013,2.269606,109192.41663416475,91091.82812231593,103153.88094422035,301.17999267578125
859,2021-03-02,1.023432,1.140399,1752.984414,2.51932,2.4821,1.275213,2.393065,3.844516,1.155946,2.186652,2.06787,2.151197,2.185198,3.455144,4.196607,2.694428,0.946773,1.635081,2.30062,110880.45021621231,94002.77759990562,106278.43152480852,301.7850036621094
860,2021-03-01,1.010665,1.140514,1765.134055,2.495774,2.4979,1.271472,2.366128,3.836597,1.139386,2.1863,2.084269,2.162739,2.202973,3.431139,4.20354,2.648054,0.94674,1.632882,2.298065,110898.93413543049,94805.3656580802,107364.6532489406,299.4800109863281
861,2021-02-26,0.996655,1.135785,1729.021246,2.493571,2.4418,1.245621,2.361608,3.721935,1.13517,2.185513,2.026367,2.174235,2.155645,3.406146,4.134725,2.677265,0.946601,1.589443,2.227766,107422.91053771973,91312.94682312012,103118.7509689331,297.125
862,2021-02-25,1.009826,1.136961,1737.312006,2.491756,2.4509,1.257452,2.384758,3.723891,1.150178,2.184868,2.023722,2.263393,2.126116,3.38595,4.259976,2.653784,0.945298,1.592674,2.238099,107283.3541761525,90346.08632564638,101727.0495200865,295.2099914550781
863,2021-02-24,0.982346,1.134438,1705.068374,2.481241,2.4083,1.260737,2.354513,3.792719,1.125087,2.192783,2.054112,2.270433,2.170432,3.346951,4.278127,2.64264,0.944498,1.61016,2.269176,109804.53823686764,93500.83512117527,105527.15794915147,294.86700439453125
864,2021-02-23,0.979156,1.131628,1695.586856,2.488032,2.3908,1.256516,2.356429,3.77557,1.125722,2.19577,2.029214,2.335109,2.152336,3.386507,4.227835,2.662776,0.94488,1.603033,2.260092,108594.09517046344,92724.73258175515,104081.68839538563,294.8299865722656
865,2021-02-22,0.979072,1.132198,1715.871577,2.483558,2.4198,1.257893,2.35326,3.78369,1.123948,2.195954,2.032067,2.337767,2.18224,3.397974,4.345916,2.682451,0.944533,1.605187,2.265981,108675.75813677162,93184.59205148276,104884.62402391713,295.4100036621094
866,2021-02-19,0.969896,1.132499,1740.048914,2.472792,2.4582,1.26041,2.346387,3.785393,1.124555,2.190741,2.051712,2.41819,2.228197,3.432451,4.449331,2.681375,0.944059,1.607879,2.271581,109892.59993049316,95991.25392967276,107869.18597164564,296.4200134277344
867,2021-02-18,0.967142,1.133067,1739.161579,2.471134,2.4564,1.251677,2.334725,3.79778,1.115191,2.192069,2.060467,2.425006,2.212552,3.423778,4.379674,2.689834,0.944242,1.607323,2.276244,110411.58081038855,96696.02779659443,108056.96292466484,297.29400634765625
868,2021-02-17,0.971584,1.133447,1753.787263,2.478398,2.4783,1.258432,2.34168,3.820264,1.123921,2.194219,2.081758,2.418816,2.282026,3.427968,4.357447,2.707307,0.944531,1.616215,2.288542,110604.90763895586,96876.61337358132,108282.01649454609,296.5469970703125
869,2021-02-16,0.976577,1.135545,1774.534915,2.479943,2.5015,1.261929,2.350852,3.793494,1.131916,2.20044,2.075023,2.431313,2.309937,3.467102,4.334868,2.688146,0.943103,1.609662,2.274711,109888.56698135752,96735.43700341973,108770.1813066639,294.6940002441406
871,2021-02-12,0.97162,1.12674,1713.284407,2.467059,2.42,1.257972,2.304247,3.804059,1.097159,2.199535,2.063043,2.466014,2.364452,3.479758,4.303686,2.649239,0.942713,1.614182,2.280568,110042.03003517818,97049.13086637855,109249.69262863975,294.8500061035156
872,2021-02-11,0.969463,1.128032,1724.711757,2.462035,2.4374,1.243415,2.299713,3.758683,1.093673,2.195546,2.049969,2.466387,2.352475,3.510892,4.276229,2.650728,0.935489,1.59328,2.254523,109263.44768444356,96300.21499331575,108402.50995065924,294.2099914550781
873,2021-02-10,0.967843,1.130459,1735.454548,2.45848,2.449,1.241522,2.298154,3.763628,1.093949,2.195275,2.042979,2.476982,2.338505,3.51509,4.207077,2.681163,0.940268,1.594837,2.25721,109617.47644819692,96239.01694132388,107755.1193869263,295.6400146484375
