,Dátum,Citadella_Származtatott,Erste_Stock_Hungary_Indexkövető_Részvény_A,Generali_Arany_Oroszlán_ESG,HOLD_Columbus,HOLD_Nemzetközi,HOLD_VM_Abszolút_Származtatott_Befektetési,MBH_Fejlett_Piaci_Részvény,OTP_Klímaváltozás_13030,OTP_Supra,VIG_Opportunity_Fejlett_Piaci_Részvény,SP500
2267,2015-07-29,1.862349,1.2968,1.035785,1.792353,2.290957,2.105829,1.1759,0.759859,3.512957,1.428056,50239.628812450916
2268,2015-07-28,1.863619,1.2839,1.031584,1.794105,2.277622,2.105785,1.2017,0.845434,3.564107,1.433929,49960.3376415018
2269,2015-07-27,1.854108,1.2874,1.048146,1.795512,2.309798,2.105889,1.2103,0.85256,3.556416,1.441173,50072.618585620075
2270,2015-07-24,1.873671,1.2749,1.052819,1.799537,2.31006,2.106157,1.2096,0.854,3.57584,1.458658,50105.52289994201
2271,2015-07-23,1.876716,1.2883,1.051569,1.794408,2.326021,2.106123,1.2177,0.847644,3.566963,1.469506,50540.991256244946
2272,2015-07-22,1.877709,1.284,1.057733,1.793185,2.36018,2.106204,1.2414,0.849529,3.572165,1.462588,50809.65523252124
2273,2015-07-21,1.879845,1.2869,1.06756,1.798646,2.368934,2.106289,1.2342,0.841704,3.575946,1.463701,51667.79779616464
2274,2015-07-20,1.885801,1.2983,1.061833,1.797547,2.358902,2.106512,1.2273,0.852988,3.579643,1.450242,51739.2098754039
2275,2015-07-17,1.881527,1.2924,1.064067,1.799172,2.358742,2.106631,1.2112,0.861083,3.582996,1.452017,51533.08894171845
2276,2015-07-16,1.882701,1.2932,1.055703,1.799115,2.333653,2.106678,1.2097,0.851187,3.576044,1.436519,51246.821673095226
2277,2015-07-15,1.872594,1.294,1.053528,1.801068,2.342774,2.106523,1.204,0.851187,3.576044,1.42309,50718.98356878664
2278,2015-07-14,1.871697,1.2811,1.045301,1.803782,2.315925,2.106273,1.1827,0.859398,3.582549,1.424522,50730.44975873595
2279,2015-07-13,1.872921,1.2736,1.036114,1.797587,2.280175,2.106196,1.1864,0.873083,3.586479,1.41248,50238.48309750669
2280,2015-07-10,1.868948,1.2711,1.020767,1.79343,2.30718,2.106252,1.1826,0.856006,3.554783,1.419542,50428.28197787795
2281,2015-07-09,1.847887,1.2694,0.999411,1.793448,2.295061,2.106528,1.1959,0.85659,3.554388,1.419191,50205.35374190658
2282,2015-07-08,1.830882,1.2511,0.986339,1.787423,2.336218,2.106784,1.1962,0.862472,3.558676,1.422109,50270.21095519001
2283,2015-07-07,1.83155,1.2307,1.004039,1.778596,2.31309,2.106901,1.1946,0.866268,3.550929,1.427472,50780.39675357938
2284,2015-07-06,1.856506,1.2324,1.020625,1.786745,2.318632,2.106915,1.2004,0.869894,3.543398,1.425559,50712.172057665884
2286,2015-07-02,1.890266,1.2583,1.034493,1.796268,2.312626,2.108344,1.1866,0.860033,3.552342,1.41609,50270.71515883785
2287,2015-07-01,1.890333,1.2657,1.018418,1.796713,2.287392,2.108468,1.1845,0.874297,3.557958,1.439937,50012.177871590015
2288,2015-06-30,1.877229,1.2589,1.025159,1.792196,2.298139,2.111333,1.2039,0.869271,3.544261,1.438395,49445.12368295342
2289,2015-06-29,1.883781,1.2606,1.058997,1.795488,2.328096,2.109273,1.2038,0.874884,3.542692,1.434348,50164.09240815975
2290,2015-06-26,1.91616,1.2447,1.054861,1.801349,2.327429,2.109522,1.202,0.881885,3.553628,1.434733,49897.4877629634
2291,2015-06-25,1.913469,1.2553,1.050095,1.796732,2.314136,2.109622,1.207,0.890675,3.553784,1.431888,49714.27735354006
2292,2015-06-24,1.914809,1.2364,1.050739,1.794354,2.347638,2.110332,1.1938,0.882316,3.547977,1.418029,49770.8509036107
2293,2015-06-23,1.922415,1.2579,1.050496,1.796405,2.311846,2.111761,1.188,0.882295,3.546293,1.40732,49577.58293207735
2294,2015-06-22,1.912736,1.2671,1.02075,1.79513,2.3025,2.110494,1.1888,0.874073,3.538717,1.412986,49784.66548272036
2295,2015-06-19,1.88847,1.2542,1.013587,1.792867,2.283393,2.110584,1.1776,0.881757,3.53288,1.416797,49442.399957773276
2296,2015-06-18,1.890756,1.2368,1.011932,1.787078,2.297411,2.11174,1.1849,0.872071,3.538049,1.410678,49466.4110754244
2297,2015-06-17,1.893401,1.2408,1.020246,1.793084,2.303783,2.112124,1.1792,0.861652,3.538988,1.423083,49532.509977352805
2298,2015-06-16,1.89501,1.2516,1.015828,1.799869,2.302811,2.115616,1.1877,0.856392,3.560199,1.433166,49455.225642099045
2299,2015-06-15,1.894574,1.2503,1.028933,1.800921,2.31862,2.115877,1.1936,0.850665,3.545979,1.4247,49491.485017322935
2300,2015-06-12,1.902925,1.2559,1.044544,1.805004,2.324917,2.123333,1.19,0.858552,3.537848,1.406435,49311.35475401534
2301,2015-06-11,1.909966,1.2606,1.038573,1.811605,2.310178,2.13058,1.1801,0.857714,3.546192,1.42491,49622.7285618661
2302,2015-06-10,1.9087,1.2796,1.020092,1.816096,2.282316,2.127552,1.1839,0.86214,3.547808,1.415975,49619.688369425945
2303,2015-06-09,1.90606,1.2653,1.02595,1.81039,2.325919,2.129379,1.1977,0.863085,3.548433,1.427434,49255.60368002672
2304,2015-06-08,1.909348,1.2697,1.030034,1.813791,2.334942,2.132879,1.1922,0.860005,3.543736,1.445585,49688.92076580087
2305,2015-06-05,1.913398,1.2581,1.048019,1.8109,2.306611,2.137082,1.2039,0.851855,3.532251,1.442515,49411.793143032584
2306,2015-06-04,1.900471,1.285,1.049723,1.814681,2.355348,2.12753,1.2094,0.848134,3.521884,1.455042,49494.278111243155
2307,2015-06-03,1.910054,1.2839,1.037258,1.814411,2.336521,2.129409,1.2174,0.863718,3.533026,1.44864,50358.312188424636
2308,2015-06-02,1.893361,1.2888,1.040967,1.80817,2.37194,2.134737,1.2138,0.863963,3.529265,1.465557,50669.562615439296
2309,2015-06-01,1.879893,1.2876,1.039245,1.806666,2.359117,2.13332,1.2287,0.857385,3.522234,1.470918,50649.813202057034
2310,2015-05-29,1.876397,1.2831,1.057472,1.793665,2.377303,2.135636,1.2336,0.860421,3.515026,1.456102,50559.069411575794
2311,2015-05-28,1.888156,1.2864,1.064338,1.790882,2.384562,2.13671,1.2237,0.85509,3.515228,1.446765,51168.74250988476
2312,2015-05-27,1.884418,1.2894,1.047868,1.790721,2.365665,2.137707,1.2177,0.849907,3.506805,1.446999,51248.22171639372
2313,2015-05-26,1.875432,1.292,1.057529,1.788477,2.356445,2.137888,1.2162,0.84153,3.497272,1.446297,50224.105585746
2314,2015-05-22,1.871504,1.273,1.057496,1.793449,2.339761,2.132561,1.2116,0.8442,3.514411,1.433456,50067.5283832252
2315,2015-05-21,1.866088,1.2764,1.057115,1.791082,2.344748,2.129043,1.2021,0.850843,3.513856,1.4134,50137.1876683943
2316,2015-05-20,1.865495,1.2756,1.051144,1.79158,2.320432,2.129257,1.1957,0.842393,3.512583,1.412272,49566.50439716689
2317,2015-05-19,1.853902,1.2772,1.032448,1.788269,2.288316,2.129925,1.1731,0.846986,3.528349,1.419668,49346.672120281495
2318,2015-05-18,1.849548,1.2822,1.028276,1.789441,2.296939,2.129374,1.1794,0.851875,3.542249,1.406734,48453.39191064704
2319,2015-05-15,1.846784,1.2766,1.038976,1.786254,2.295976,2.131309,1.1764,0.846862,3.526616,1.414541,48448.39400250092
2320,2015-05-14,1.857392,1.2851,1.020132,1.789123,2.289801,2.138815,1.1827,0.832623,3.531238,1.418376,48864.55498826131
2321,2015-05-13,1.850631,1.274,1.029486,1.788661,2.289378,2.144002,1.1869,0.845529,3.553064,1.411229,48741.64766309317
2322,2015-05-12,1.85268,1.2843,1.034324,1.792977,2.292206,2.154206,1.1787,0.844324,3.55435,1.392068,48769.27567034261
2323,2015-05-11,1.849984,1.2925,1.034868,1.787541,2.282219,2.168075,1.1579,0.845977,3.567516,1.390353,48318.861168886535
2324,2015-05-08,1.844132,1.3017,1.022424,1.784467,2.250265,2.169723,1.1577,0.862294,3.561396,1.38962,48463.76885893196
2325,2015-05-07,1.839224,1.303,1.015518,1.789041,2.258553,2.150144,1.167,0.858364,3.55109,1.413207,47753.083551437594
2326,2015-05-06,1.839599,1.3013,1.00365,1.781345,2.262587,2.13916,1.1826,0.863484,3.547938,1.395564,47933.14533885848
2327,2015-05-05,1.833685,1.3067,1.030157,1.776096,2.298041,2.13912,1.1676,0.859315,3.54883,1.410612,48293.81862292532
2328,2015-05-04,1.835233,1.2939,1.023355,1.783088,2.257422,2.149139,1.1789,0.868147,3.555736,1.432917,48663.222992623225
2329,2015-04-30,1.817263,1.292,1.018774,1.773646,2.306622,2.146367,1.1979,0.872047,3.558725,1.448296,48106.761788812
2330,2015-04-29,1.805367,1.294,1.041086,1.762276,2.339428,2.14662,1.2076,0.860789,3.546414,1.433853,49046.71501615271
2331,2015-04-28,1.813709,1.2788,1.057234,1.760634,2.354043,2.147728,1.2165,0.850176,3.526622,1.445487,49545.668035453185
2332,2015-04-27,1.82141,1.3026,1.039134,1.766985,2.330166,2.150358,1.2036,0.851831,3.520917,1.434118,49884.909349713475
2333,2015-04-24,1.813669,1.3045,1.037671,1.753201,2.363779,2.149343,1.2134,0.853129,3.522899,1.42721,49866.32296287082
2334,2015-04-23,1.811707,1.2848,1.038817,1.761983,2.333187,2.149809,1.2041,0.844511,3.511177,1.437653,50230.621795694344
2335,2015-04-22,1.816761,1.2664,1.031612,1.754221,2.330378,2.149761,1.2007,0.831796,3.495776,1.424965,49733.34143066406
2336,2015-04-21,1.816944,1.261,1.040166,1.75394,2.334303,2.15045,1.1947,0.828705,3.500057,1.447408,49354.83534280211
2337,2015-04-20,1.8118,1.2574,1.033373,1.762321,2.316205,2.151848,1.2163,0.828497,3.492679,1.438028,49606.209542732686
2338,2015-04-17,1.804908,1.2457,1.045394,1.762644,2.366776,2.151817,1.2204,0.820215,3.497117,1.432264,49541.19586855173
2339,2015-04-16,1.819259,1.23,1.044477,1.763357,2.343575,2.168194,1.2043,0.820507,3.513883,1.43618,50162.41272733547
2340,2015-04-15,1.825028,1.2595,1.040794,1.758767,2.317328,2.187344,1.2122,0.826241,3.517306,1.439557,49767.4300276218
2341,2015-04-14,1.82435,1.2681,1.052385,1.747999,2.33705,2.185013,1.214,0.819519,3.498622,1.416796,49924.99494304089
2342,2015-04-13,1.830585,1.264,1.052111,1.751766,2.342656,2.194806,1.2047,0.812417,3.497306,1.39919,49610.00782732386
2343,2015-04-10,1.826573,1.2761,1.042078,1.747939,2.301134,2.193584,1.1818,0.796028,3.503236,1.405502,49865.187156296335
2344,2015-04-09,1.813969,1.2254,1.033851,1.742066,2.273405,2.17886,1.1854,0.796108,3.495436,1.390424,48758.67786095012
2345,2015-04-08,1.810318,1.2092,1.045561,1.73811,2.283008,2.168834,1.1667,0.811948,3.512193,1.389451,48681.91146827582
2346,2015-04-07,1.809467,1.2073,1.034759,1.748023,2.268936,2.174091,1.1756,0.792787,3.511516,1.395448,48118.07560380362
2348,2015-04-02,1.798282,1.1637,1.032234,1.734984,2.279019,2.166591,1.188,0.826446,3.525154,1.401363,48673.32483510766
2349,2015-04-01,1.800993,1.1637,1.028139,1.740054,2.275315,2.169614,1.1888,0.832746,3.519688,1.391301,48846.54097416904
2350,2015-03-31,1.794912,1.1414,1.037144,1.730733,2.275431,2.168465,1.1716,0.83183,3.508025,1.373663,48425.517785581294
2351,2015-03-30,1.800039,1.1428,1.028142,1.736964,2.254764,2.17316,1.1684,0.840944,3.509307,1.382115,48753.08535141498
2352,2015-03-26,1.781084,1.1621,1.024301,1.744333,2.248997,2.161574,1.1856,0.836794,3.486468,1.416137,47538.49155995296
2353,2015-03-25,1.78398,1.1585,1.026063,1.739443,2.297187,2.153381,1.2013,0.835656,3.486862,1.431261,47886.68188550323
2354,2015-03-24,1.793171,1.1701,1.049435,1.737274,2.313116,2.15338,1.212,0.835235,3.501207,1.44159,49117.96490627341
2355,2015-03-23,1.790227,1.1634,1.043334,1.735339,2.358394,2.153486,1.2127,0.825867,3.490527,1.42201,49938.98980304599
2356,2015-03-20,1.799539,1.1382,1.04703,1.733032,2.315684,2.153916,1.2005,0.845974,3.511704,1.435336,50812.6355019398
2357,2015-03-19,1.789768,1.1247,1.029714,1.728386,2.359801,2.156272,1.2124,0.844756,3.505054,1.424006,49456.959268637
2358,2015-03-18,1.791619,1.1177,1.034068,1.731844,2.32759,2.15923,1.2178,0.840198,3.493748,1.437413,50984.64140363876
2359,2015-03-17,1.78949,1.1037,1.035133,1.737312,2.353609,2.173047,1.2169,0.848241,3.508261,1.419257,50411.72355867317
2360,2015-03-16,1.792432,1.0836,1.046204,1.746717,2.345792,2.174986,1.2018,0.849422,3.490046,1.415542,51419.352180927526
2361,2015-03-13,1.775469,1.0897,1.035512,1.750794,2.316843,2.175975,1.1985,0.83862,3.482494,1.416404,49772.85811601346
2362,2015-03-12,1.770121,1.0917,1.02614,1.742143,2.309705,2.173119,1.1995,0.826776,3.47272,1.401273,50324.61500664707
2363,2015-03-11,1.767294,1.0926,1.034482,1.755354,2.292517,2.174452,1.1993,0.827846,3.461303,1.406633,49577.484336633235
2364,2015-03-10,1.751016,1.0986,1.017949,1.758057,2.283416,2.170182,1.1987,0.824051,3.437787,1.397717,48825.13701535761
2365,2015-03-09,1.755957,1.0915,1.024882,1.751751,2.285416,2.165079,1.1941,0.823326,3.432736,1.408059,49534.56774918223
2366,2015-03-06,1.754474,1.0757,1.024588,1.756115,2.282898,2.166074,1.1907,0.826645,3.425109,1.405183,48490.384557939135
2367,2015-03-05,1.752736,1.0764,1.027674,1.754131,2.273177,2.160753,1.1839,0.82533,3.425051,1.389012,49169.47189298412
2368,2015-03-04,1.745515,1.0711,1.024426,1.751252,2.255465,2.156204,1.185,0.820849,3.431845,1.389926,48698.00203561783
2369,2015-03-03,1.743872,1.049,1.009865,1.743955,2.251678,2.158029,1.1743,0.814796,3.433163,1.384431,48658.70131068304
2370,2015-03-02,1.753058,1.0455,1.016595,1.740835,2.239773,2.160322,1.1771,0.792998,3.424576,1.377777,48598.776245107874
2371,2015-02-27,1.751734,1.0433,1.016871,1.738817,2.217998,2.156996,1.1689,0.799961,3.419912,1.381607,48111.47380061727
2372,2015-02-26,1.747628,1.0557,1.012796,1.734597,2.235708,2.155505,1.1735,0.823246,3.438788,1.388506,47882.142619111575
2373,2015-02-25,1.737794,1.0675,1.011262,1.73731,2.250459,2.160564,1.1714,0.834477,3.448349,1.380877,48152.968323556706
2374,2015-02-24,1.743949,1.0838,1.013487,1.739961,2.238875,2.16344,1.1644,0.841868,3.442698,1.373738,48260.19154669484
2375,2015-02-23,1.737167,1.088,1.007002,1.737312,2.233736,2.161186,1.1605,0.833231,3.440796,1.367768,47893.28628282808
2376,2015-02-20,1.733472,1.0847,0.998203,1.732217,2.213325,2.160829,1.1596,0.840577,3.445548,1.376818,47991.718098488636
2377,2015-02-19,1.729668,1.0669,0.999829,1.735782,2.23054,2.157654,1.1631,0.840467,3.447693,1.373295,47615.06733678002
2378,2015-02-18,1.727037,1.0569,1.001334,1.742842,2.22627,2.157689,1.1608,0.848442,3.451296,1.365336,47946.708288141526
2379,2015-02-17,1.72327,1.0603,0.993945,1.742459,2.214348,2.1583,1.158,0.835832,3.46021,1.361008,48029.900756374
2381,2015-02-13,1.7244,1.0527,0.991015,1.73969,2.221827,2.157788,1.1545,0.827714,3.459066,1.361177,47537.44815843413
2382,2015-02-12,1.718971,1.0507,0.987889,1.741169,2.208609,2.155501,1.1542,0.81558,3.453044,1.367677,48248.98119097343
2383,2015-02-11,1.708585,1.0626,0.979696,1.738922,2.222458,2.153536,1.1432,0.81933,3.452343,1.34699,47694.21066075936
2384,2015-02-10,1.70839,1.0643,0.984088,1.739175,2.178077,2.150866,1.1431,0.815576,3.451874,1.34263,47482.059104557615
2385,2015-02-09,1.69826,1.0443,0.968732,1.729745,2.182653,2.151055,1.1418,0.81895,3.438892,1.355829,46786.89801618364
2386,2015-02-06,1.70498,1.0543,0.978155,1.725942,2.203852,2.151126,1.1476,0.810026,3.440152,1.34727,46457.58716071537
2387,2015-02-05,1.709398,1.0379,0.986697,1.727902,2.175688,2.156621,1.143,0.798173,3.425361,1.356146,47489.9188875705
2388,2015-02-04,1.714853,1.0198,0.989223,1.728723,2.186617,2.156578,1.1453,0.80348,3.422479,1.344257,46472.13088273071
2389,2015-02-03,1.71365,1.0127,0.991812,1.728,2.188382,2.156527,1.1394,0.796587,3.418024,1.334617,47409.09044793015
2390,2015-02-02,1.698281,1.0199,0.983593,1.728252,2.170966,2.154766,1.1497,0.787061,3.429664,1.350319,46878.2453104849
2391,2015-01-30,1.693906,1.0139,0.978861,1.726925,2.202233,2.154997,1.1525,0.794423,3.436645,1.340274,46233.28930973075
2392,2015-01-29,1.70378,0.9838,0.986229,1.718794,2.169529,2.155098,1.1492,0.804091,3.434971,1.360689,47228.564346721396
2393,2015-01-28,1.699832,0.9727,0.98008,1.720175,2.214435,2.155156,1.1736,0.795373,3.42176,1.373027,46296.59835962998
2394,2015-01-27,1.708013,0.9799,0.987315,1.725942,2.231714,2.157469,1.1693,0.784897,3.417932,1.368282,47344.26457222551
2395,2015-01-26,1.720596,0.994,0.996473,1.720167,2.219526,2.157528,1.1627,0.784984,3.413401,1.353272,48350.26163126342
2396,2015-01-23,1.713667,0.9966,0.98948,1.716272,2.18639,2.157631,1.1388,0.794169,3.411592,1.340421,47684.24740840914
2397,2015-01-22,1.690091,0.9938,0.98562,1.720731,2.178135,2.159482,1.1443,0.787246,3.402719,1.341817,47272.880414333194
2398,2015-01-21,1.679689,0.9874,0.9728,1.720866,2.179857,2.159185,1.1455,0.785453,3.391397,1.333955,46942.50357132405
2399,2015-01-20,1.664398,0.989,0.973606,1.725911,2.168815,2.1595,1.1427,0.78281,3.388972,1.343946,47097.31927014887
2401,2015-01-16,1.66755,0.9607,0.968167,1.721311,2.152618,2.159591,1.1193,0.792632,3.371384,1.303758,47057.95072945766
2402,2015-01-15,1.66662,0.9341,0.958265,1.716884,2.136209,2.159793,1.124,0.797659,3.378455,1.305871,45607.713108267635
2403,2015-01-14,1.659293,0.9318,0.937798,1.710907,2.120933,2.159847,1.115,0.782742,3.366175,1.300601,45872.61565262452
2404,2015-01-13,1.659512,0.9279,0.943728,1.704423,2.119649,2.159873,1.1158,0.777191,3.368793,1.301984,45809.145883799065
2405,2015-01-12,1.658144,0.9503,0.931496,1.70287,2.12645,2.159881,1.1272,0.792616,3.383108,1.318982,45750.218221527524
2406,2015-01-09,1.659612,0.9547,0.920982,1.704532,2.143446,2.159821,1.1094,0.785332,3.389386,1.294645,46225.07261607563
2407,2015-01-08,1.661947,0.9563,0.944405,1.705382,2.115846,2.159879,1.103,0.796434,3.378911,1.278042,46747.8623368917
2408,2015-01-07,1.66487,0.9602,0.921902,1.705355,2.085196,2.15991,1.1002,0.787529,3.379756,1.28526,46041.60164402006
2409,2015-01-06,1.662726,0.9602,0.916389,1.702993,2.093655,2.15997,1.1057,0.783039,3.353588,1.286764,45014.3406187417
2410,2015-01-05,1.660181,0.9733,0.9196,1.702855,2.073643,2.159813,1.1044,0.796769,3.323192,1.292482,45371.0537109375
2411,2014-12-31,1.655129,0.9583,0.939315,1.69212,2.088716,2.164552,1.1122,0.784316,3.306161,1.300299,44936.50882817432
2412,2014-12-30,1.65101,0.9575,0.937987,1.689284,2.092346,2.164681,1.1086,0.791069,3.307522,1.289124,45403.72834382672
2413,2014-12-29,1.649176,0.9717,0.950668,1.68397,2.073889,2.164755,1.1078,0.795611,3.238018,1.293475,45846.167986638844
2414,2014-12-23,1.640573,0.9847,0.94902,1.684991,2.085233,2.169213,1.1073,0.791708,3.191052,1.281634,45055.33053380344
2415,2014-12-22,1.643653,0.9847,0.946174,1.689382,2.067021,2.168091,1.1029,0.780456,3.228814,1.271893,45245.47443130985
2416,2014-12-19,1.646967,0.978,0.938052,1.693529,2.057967,2.16519,1.0779,0.77294,3.23521,1.228762,44688.00018366426
2417,2014-12-18,1.64449,0.9781,0.940582,1.685107,1.98696,2.16637,1.0638,0.774548,3.288519,1.209961,44214.184479191434
2418,2014-12-17,1.640543,0.9791,0.911845,1.680931,1.9504,2.166637,1.065,0.773571,3.243424,1.189622,42300.78831849736
2419,2014-12-16,1.630222,0.9696,0.911641,1.680371,1.935724,2.166726,1.0774,0.778811,3.28293,1.211909,41295.37051207968
2420,2014-12-15,1.627962,0.9578,0.883689,1.679111,1.964194,2.166841,1.0968,0.770056,3.232854,1.233109,41434.94200030295
2421,2014-12-12,1.627327,0.9609,0.906172,1.693958,1.986577,2.167421,1.094,0.767882,3.982769,1.229985,41957.383230219595
2422,2014-12-11,1.630873,0.9564,0.906219,1.697765,1.984649,2.167404,1.1067,0.762515,3.977165,1.240005,42233.48290087655
2423,2014-12-10,1.625916,1.0048,0.924085,1.700902,2.007487,2.167384,1.1127,0.762494,3.977561,1.26241,42160.02821497014
2424,2014-12-09,1.627968,1.0241,0.920552,1.702751,2.032201,2.169781,1.1219,0.766219,3.980022,1.268526,43122.98263280187
2425,2014-12-08,1.643748,1.0241,0.919543,1.71106,2.034374,2.170083,1.1163,0.768596,3.985369,1.261142,43189.04899507365
2426,2014-12-05,1.638657,1.0328,0.941929,1.708099,2.037945,2.172216,1.1204,0.760163,3.979665,1.269816,43307.49616421526
2427,2014-12-04,1.638153,1.0423,0.950247,1.701451,2.04173,2.172083,1.1183,0.759381,3.977528,1.257896,43496.38905859506
2428,2014-12-03,1.625987,1.0421,0.929471,1.700726,2.017256,2.171727,1.1115,0.763902,3.96794,1.249831,43317.810183133464
2429,2014-12-02,1.613353,1.0498,0.942652,1.693687,2.006443,2.170955,1.1181,0.761224,3.944369,1.26303,42742.56662192056
2430,2014-12-01,1.60119,1.0501,0.939311,1.690569,2.021612,2.170094,1.1195,0.765469,3.947432,1.264227,42567.20341149112
2431,2014-11-28,1.6078,1.0299,0.938369,1.685519,2.02741,2.172621,1.1189,0.771596,3.943324,1.259697,42918.085159451
2433,2014-11-26,1.59991,1.0179,0.943321,1.689432,2.019187,2.173933,1.1165,0.768058,3.948379,1.25618,42789.92258396
2434,2014-11-25,1.598845,1.0118,0.93589,1.689437,2.012157,2.172765,1.1144,0.758026,3.920531,1.251934,42786.06572445249
2435,2014-11-24,1.596964,1.0275,0.936084,1.685191,1.999735,2.175566,1.1062,0.755995,3.918408,1.234044,42820.35743147554
2436,2014-11-21,1.591336,1.0364,0.928966,1.685338,1.97775,2.174037,1.1059,0.724686,3.878997,1.235118,42162.78248576913
2437,2014-11-20,1.579618,1.0402,0.924098,1.68219,1.979063,2.173282,1.1076,0.713227,3.869296,1.239574,42050.91837645788
2438,2014-11-19,1.580183,1.0432,0.904101,1.681477,1.991331,2.172831,1.1021,0.707308,3.832979,1.234068,42092.74580700649
2439,2014-11-18,1.582018,1.0282,0.910075,1.683853,1.980201,2.172282,1.1017,0.715975,3.850611,1.232788,42524.97078279359
2440,2014-11-17,1.585106,1.0334,0.910718,1.679699,1.987038,2.173584,1.102,0.714732,3.839366,1.232326,42015.49335012864
2441,2014-11-14,1.592284,1.0368,0.902226,1.680084,1.981912,2.172682,1.1005,0.717419,3.838004,1.237694,42071.91376487701
2442,2014-11-13,1.586591,1.0418,0.898131,1.675193,1.99377,2.17146,1.102,0.721496,3.8232,1.24421,42293.2361590825
2443,2014-11-12,1.590696,1.0338,0.897245,1.681708,2.004751,2.169366,1.101,0.7313,3.844704,1.24411,42260.51796088088
2444,2014-11-11,1.591189,1.0252,0.899479,1.684381,1.995506,2.168416,1.0957,0.736159,3.844357,1.243209,42416.49827197706
2445,2014-11-10,1.58617,1.0296,0.91285,1.683877,2.004306,2.165972,1.0978,0.730428,3.83569,1.243353,42463.297327543376
2446,2014-11-07,1.584491,1.0341,0.914591,1.686115,1.989495,2.169204,1.0943,0.736108,3.834696,1.236912,42769.52182451729
2447,2014-11-06,1.581186,1.0328,0.907108,1.682272,1.987659,2.169974,1.087,0.724134,3.827187,1.221611,42477.573220678605
