,Dátum,Accorde_Prizma_Alap,BUX,Citadella_Származtatott,Erste Duett Nyíltvégű Alapok Alapja,Erste_Stock_Hungary_Indexkövető_Részvény_A,Generali_Arany_Oroszlán_ESG,HOLD_Columbus,HOLD_Nemzetközi,HOLD_Orion,HOLD_VM_Abszolút_Származtatott_Befektetési,MBH_Fejlett_Piaci_Részvény,OTP Föld Kincsei Árupiaci Alapok Alapja HUF,OTP_Klímaváltozás_13030,OTP_Supra,Platina Delta Származtatott Befektetési Alap A,Raiffeisen Részvény Alap,Takarék Származtatott Befektetési Alap,TakarékApolloSzármaztatottRészvény,VIG_Opportunity_Fejlett_Piaci_Részvény,SPY,QQQ,VGT,BRK-B,USDHUF=X
1506,2018-07-12,1.050978,1401.544589,2.176966,1.8264,1.9671,1.072097,1.835179,2.798323,0.968702,2.118978,1.4337,1.831396,1.188319,4.437819,2.473716,2.441907,0.968949,1.248769,1.623217,70524.79784810962,48001.8674696777,49991.42149706045,52909.560438128654,278.5299987792969
1507,2018-07-11,1.050669,1384.772473,2.177148,1.8264,1.9446,1.064336,1.83851,2.766366,0.972567,2.11177,1.4217,1.818073,1.177972,4.418871,2.46767,2.457203,0.969821,1.239066,1.606291,69266.36772339,46766.87885979563,48717.9151170901,52422.75903365482,276.0400085449219
1508,2018-07-10,1.0519,1398.384572,2.171337,1.8258,1.9623,1.079841,1.838434,2.79755,0.97442,2.115289,1.4219,1.811924,1.188097,4.435087,2.472414,2.434422,0.969457,1.250137,1.62236,69551.78535291925,46853.89672601363,48818.144233406056,52250.982161560096,275.1499938964844
1509,2018-07-09,1.049924,1409.148726,2.166372,1.8257,1.9799,1.069164,1.835524,2.761288,0.97574,2.111562,1.4155,1.821585,1.170826,4.422945,2.467598,2.434955,0.967541,1.242839,1.601932,69291.5500090532,46812.228202524595,48711.76190642081,52171.2902935138,275.10699462890625
1510,2018-07-06,1.050182,1412.964134,2.172085,1.8254,1.9869,1.069789,1.845594,2.765323,0.98019,2.109503,1.404,1.811579,1.169072,4.427411,2.465929,2.4379,0.966095,1.238718,1.60189,69028.42118911911,46634.7867767117,48543.14166590106,51865.965895922855,276.5299987792969
1511,2018-07-05,1.050658,1435.114416,2.174283,1.8254,2.0148,1.068007,1.850797,2.754161,0.983268,2.106363,1.3998,1.826114,1.168138,4.437618,2.463074,2.452487,0.966158,1.234154,1.594825,69018.04168772651,46301.86984949978,48369.5403342098,52280.06172180176,278.8269958496094
1513,2018-07-03,1.049706,1429.86085,2.194522,1.8257,2.0074,1.069378,1.852613,2.771998,0.986297,2.105576,1.4045,1.828461,1.171688,4.438745,2.46741,2.445512,0.963588,1.226456,1.607981,69564.41662295023,46472.31535129668,48513.18105763709,52704.48897844786,283.3269958496094
1514,2018-07-02,1.050247,1416.52103,2.208653,1.8257,1.9897,1.066193,1.849592,2.792836,0.985187,2.108194,1.42,1.82243,1.175453,4.433745,2.473686,2.452353,0.964809,1.223981,1.617948,69385.39330076287,46729.908825343475,48760.14793184772,52892.92966204835,281.6000061035156
1515,2018-06-29,1.051577,1426.773289,2.200727,1.8255,2.0033,1.068726,1.856505,2.788133,0.989621,2.107334,1.4131,1.839415,1.169764,4.436375,2.475384,2.414961,0.965486,1.227254,1.615247,69812.70828093588,46804.638634557836,48655.70336940698,52997.399722656235,283.94000244140625
1516,2018-06-28,1.048715,1392.339889,2.210412,1.8254,1.9567,1.059553,1.854475,2.792601,0.985724,2.106308,1.4169,1.84181,1.168327,4.418053,2.478857,2.434964,0.966265,1.225538,1.617495,69530.67619040422,46557.55308103189,48499.47132879868,52983.88924670406,283.20001220703125
1517,2018-06-27,1.049064,1405.37513,2.20127,1.8254,1.9756,1.065615,1.859049,2.761477,0.989356,2.102205,1.4082,1.863489,1.162036,4.422072,2.47815,2.429645,0.966094,1.22432,1.604806,68346.38598230621,45633.67545000231,47404.331138674635,51768.88151263911,279.9679870605469
1518,2018-06-26,1.046853,1396.017359,2.203693,1.8255,1.9627,1.053335,1.850125,2.754787,0.986637,2.102402,1.4007,1.894974,1.163122,4.403763,2.484853,2.427983,0.965435,1.221655,1.596071,68522.48164216056,45997.77161776647,47867.018930155784,51898.18738858402,278.364013671875
1519,2018-06-25,1.046961,1384.55671,2.200242,1.8256,1.9458,1.051134,1.851175,2.745962,0.987945,2.101749,1.3874,1.900474,1.155212,4.396404,2.481782,2.439077,0.965357,1.22157,1.590909,68301.34301050566,45763.90547573101,47566.685774421785,51925.87470455328,278.0799865722656
1520,2018-06-22,1.047755,1397.724453,2.181659,1.8251,1.9642,1.069629,1.845205,2.779898,0.984918,2.109656,1.4143,1.903483,1.168424,4.413506,2.492755,2.433494,0.965539,1.239675,1.610609,69951.12371713854,47296.89813843649,49190.48489154596,53068.600765393116,280.9200134277344
1521,2018-06-21,1.046889,1383.957997,2.195199,1.8251,1.947,1.064572,1.848446,2.810884,0.985486,2.109925,1.4179,1.852204,1.177151,4.420242,2.490112,2.432068,0.964736,1.241682,1.626115,69453.49380346667,47150.68166176416,49190.17609622143,52773.14858729858,279.42999267578125
1522,2018-06-20,1.044499,1397.15206,2.186516,1.8252,1.967,1.065848,1.842049,2.793625,0.982131,2.114036,1.4219,1.85717,1.179436,4.416615,2.490941,2.419672,0.963069,1.249358,1.61756,69523.94549212046,47313.713884858415,49368.716007963754,52673.418380737305,277.9599914550781
1523,2018-06-19,1.042616,1380.841806,2.190852,1.8252,1.9448,1.068498,1.845866,2.800535,0.982659,2.111786,1.41,1.847057,1.183401,4.405477,2.481447,2.439802,0.963103,1.246871,1.619739,69451.22958447319,47010.980745973065,49264.96786548756,52944.522770037875,278.14300537109375
1524,2018-06-18,1.044007,1402.019268,2.186729,1.8253,1.9739,1.071907,1.842984,2.79707,0.982378,2.117566,1.4195,1.863566,1.189192,4.41448,2.489337,2.478161,0.963164,1.251418,1.616129,69741.00640906626,47159.79752788879,49624.27979505574,53173.10912642395,278.2330017089844
1525,2018-06-15,1.04603,1422.974352,2.191406,1.8251,2.0025,1.084056,1.850222,2.814874,0.983858,2.119514,1.4206,1.846418,1.188167,4.433191,2.499575,2.488403,0.960295,1.260391,1.625839,70118.59294941183,47344.9427006403,49716.67807343695,53532.48738740478,279.16400146484375
1526,2018-06-14,1.04723,1447.382701,2.189678,1.8253,2.0381,1.083782,1.852854,2.794945,0.989318,2.117085,1.4338,1.887681,1.18229,4.415211,2.512615,2.482481,0.959384,1.251687,1.599155,68291.53953821212,46213.78354919283,48543.65198404016,52272.02735900879,271.5429992675781
1527,2018-06-13,1.046023,1416.287347,2.187838,1.8253,1.9989,1.068686,1.850742,2.762633,0.990425,2.114448,1.3981,1.866084,1.173325,4.410009,2.496078,2.502638,0.959252,1.246434,1.596426,68230.1586597031,45824.57942248043,48363.32151248213,52914.09788507689,271.98199462890625
1528,2018-06-12,1.046671,1435.322719,2.190324,1.8253,2.0239,1.071426,1.849952,2.767286,0.992061,2.116697,1.4014,1.854818,1.161099,4.430172,2.499568,2.492953,0.959368,1.245447,1.60105,68578.94351959229,45914.45789337158,48550.4305267334,53211.076164245605,272.5
1529,2018-06-11,1.04613,1445.563825,2.190377,1.8254,2.0379,1.070078,1.852484,2.765773,0.993219,2.115517,1.4026,1.859906,1.158275,4.431599,2.503627,2.485938,0.959222,1.245882,1.597964,68181.23812186532,45468.05145583348,48009.266293863766,52987.16745075071,271.2699890136719
1530,2018-06-08,1.043469,1450.691345,2.188812,1.8252,2.0432,1.057873,1.851414,2.751341,0.987927,2.112336,1.3977,1.841657,1.162759,4.427316,2.497459,2.493043,0.963303,1.239807,1.59083,67784.46303168219,45141.931926283054,47798.45225831866,52932.49662387092,270.04998779296875
1531,2018-06-07,1.044649,1477.003295,2.185875,1.8251,2.0801,1.054153,1.843771,2.713852,0.985724,2.111205,1.3899,1.844254,1.153703,4.420601,2.498201,2.486292,0.973627,1.236953,1.571137,67525.34019833058,45099.729269720614,47748.87073780596,52767.32809433341,269.81298828125
1532,2018-06-06,1.044823,1467.156961,2.189075,1.825,2.0634,1.059055,1.839032,2.748586,0.980953,2.112507,1.3918,1.832319,1.169047,4.424003,2.505247,2.47704,0.960327,1.241521,1.586949,67989.9338690564,45777.36085969955,48622.402050718665,52695.44793381356,271.6400146484375
1533,2018-06-05,1.044797,1448.252124,2.188179,1.8249,2.0389,1.057277,1.83545,2.736146,0.977492,2.105428,1.3929,1.849339,1.168723,4.420399,2.500772,2.456559,0.957988,1.239258,1.582719,67629.74502254277,45649.23393608024,48489.40567836631,51977.193733959924,272.4599914550781
1534,2018-06-04,1.044494,1468.787397,2.191217,1.8249,2.064,1.061785,1.84106,2.736723,0.982041,2.103004,1.3943,1.839914,1.171558,4.419934,2.501355,2.429752,0.956566,1.239554,1.58541,67999.75687537529,45790.52017042693,48524.14733277261,52444.89466903685,274.1499938964844
1535,2018-06-01,1.042639,1419.742867,2.193118,1.8247,1.9953,1.059785,1.843338,2.738012,0.983499,2.098931,1.3968,1.852537,1.173914,4.400777,2.495457,2.405103,0.954271,1.236239,1.585898,67499.47244014218,45260.8471085988,47994.15997937461,52560.67782624392,273.4259948730469
1536,2018-05-31,1.041788,1396.078505,2.192562,1.8246,1.962,1.045306,1.843453,2.703945,0.985436,2.088984,1.376,1.874489,1.162611,4.374744,2.491295,2.400095,0.957031,1.220365,1.564055,66949.33493061922,44631.98176735267,47216.368228238076,52452.402660083026,273.8599853515625
1537,2018-05-30,1.041661,1375.710197,2.193715,1.8246,1.9362,1.054926,1.842832,2.744199,0.9864,2.094741,1.3831,1.89635,1.185218,4.368779,2.495456,2.423524,0.955835,1.235253,1.587047,68396.53738697385,45346.77197963558,47991.28851943789,53972.61414530035,278.0660095214844
1538,2018-05-29,1.04025,1377.523713,2.194364,1.8245,1.9376,1.052027,1.851414,2.733764,0.98774,2.084973,1.3873,1.866742,1.176615,4.39133,2.492172,2.446751,0.95411,1.228553,1.58337,66508.1416063495,44365.49489978235,46943.130460753106,52023.810813613236,273.99700927734375
1540,2018-05-25,1.045913,1412.578214,2.20815,1.8243,1.9849,1.072586,1.852289,2.729643,0.990359,2.095276,1.3865,1.858166,1.161621,4.407146,2.506019,2.452698,0.963979,1.237574,1.581158,66833.33275452303,44265.286448391154,46894.22551363893,52841.8064458007,272.1700134277344
1541,2018-05-24,1.047825,1417.636746,2.208193,1.8243,1.9898,1.072052,1.856553,2.731389,0.992764,2.098457,1.3814,1.882285,1.167949,4.404592,2.509538,2.44536,0.963759,1.238961,1.580134,66861.4845593758,44134.17459201068,46791.97620921582,52922.83971368894,271.635986328125
1542,2018-05-23,1.048949,1400.374364,2.213835,1.8244,1.9694,1.076934,1.861513,2.739755,0.994938,2.099877,1.386,1.889423,1.168535,4.392195,2.514433,2.470546,0.96323,1.24333,1.587179,66514.05588060478,43827.83571297722,46486.507914035115,52842.029665615875,269.6709899902344
1543,2018-05-22,1.052748,1437.610049,2.218978,1.8244,2.0209,1.082763,1.863925,2.714691,1.00045,2.100863,1.376,1.887329,1.15906,4.394068,2.520787,2.469295,0.963013,1.244022,1.572398,66273.29976359988,43422.67357993405,46090.28633670742,53382.95784910396,269.4339904785156
1544,2018-05-18,1.052437,1452.380025,2.219143,1.8242,2.0414,1.079999,1.866223,2.708962,1.003488,2.097449,1.3715,1.880153,1.153174,4.418285,2.512077,2.493812,0.963559,1.23912,1.569679,65803.48768651485,43132.79690394178,45731.31322385743,52698.184609897435,268.7860107421875
1545,2018-05-17,1.054565,1482.812145,2.223401,1.8242,2.0846,1.080069,1.864135,2.707014,1.00542,2.098139,1.3698,1.884423,1.153273,4.432009,2.515545,2.505463,0.971774,1.241624,1.569018,65576.70126997307,43099.44423948694,45635.95538449008,52767.35504987184,267.19000244140625
1546,2018-05-16,1.053162,1484.206388,2.222952,1.8243,2.0822,1.075214,1.862936,2.708385,1.003513,2.098406,1.3638,1.874374,1.154109,4.45784,2.50813,2.513874,0.970105,1.23731,1.568017,65711.71205213387,43318.337189222686,45918.11241014348,52922.29660708131,267.5140075683594
1547,2018-05-15,1.05668,1487.860662,2.215758,1.8242,2.0858,1.075881,1.864216,2.683996,1.006486,2.093467,1.3596,1.884192,1.144252,4.468287,2.506251,2.534658,0.97258,1.232423,1.554752,64618.594898478594,42495.85577410413,45107.70295550907,52136.59401133424,264.1700134277344
1548,2018-05-14,1.055888,1525.282572,2.203122,1.8242,2.1335,1.070373,1.855135,2.668797,0.999848,2.098247,1.3563,1.869948,1.136573,4.470536,2.502549,2.527827,0.983005,1.233147,1.544297,64917.18554377556,42873.03072887659,45398.83733770251,52496.474075466394,263.56298828125
1549,2018-05-11,1.056126,1487.408501,2.201385,1.824,2.0835,1.068782,1.855981,2.673585,0.998572,2.097698,1.3534,1.866792,1.137723,4.462114,2.505086,2.506599,0.985688,1.237123,1.545018,64920.99713043077,42822.684786732774,45480.26640555449,52556.20999970706,263.7040100097656
1550,2018-05-10,1.054959,1451.647474,2.20217,1.824,2.0381,1.068904,1.860784,2.675766,0.998604,2.096208,1.3498,1.865986,1.141838,4.444962,2.507421,2.485542,0.986075,1.238873,1.546501,65310.3415081054,43251.74965932313,46025.51069926936,53538.31343354797,266.0950012207031
1551,2018-05-09,1.053653,1445.627933,2.206229,1.824,2.0291,1.06884,1.863145,2.663686,1.000881,2.08954,1.3496,1.864425,1.128445,4.437688,2.502552,2.481199,0.986914,1.234489,1.538761,64492.53547719261,42667.31625961326,45334.45755973086,53009.5203489624,265.2200012207031
1552,2018-05-08,1.05342,1468.442946,2.199994,1.8239,2.0604,1.065433,1.868024,2.640609,1.002754,2.079161,1.3343,1.881986,1.115605,4.446094,2.501286,2.477007,0.988338,1.226406,1.52323,63446.45106772054,41924.010658302344,44446.96642875392,51697.46752622072,263.44000244140625
1553,2018-05-07,1.054019,1483.411141,2.197471,1.824,2.0819,1.06476,1.86575,2.626407,1.00274,2.080449,1.3285,1.867148,1.102995,4.455784,2.500555,2.476153,0.990134,1.225235,1.514998,63186.341552050784,41794.895248238,44096.6861756295,51700.6580728516,262.3599853515625
1554,2018-05-04,1.051548,1498.23749,2.198515,1.8238,2.0981,1.061577,1.870212,2.618206,1.004281,2.077093,1.3167,1.873108,1.085569,4.461601,2.499794,2.499287,0.988947,1.218636,1.510668,62788.46058965614,41328.788569522556,43590.21923931036,51177.46672388306,261.5899963378906
1555,2018-05-03,1.051049,1488.492554,2.198165,1.8237,2.086,1.054697,1.870424,2.593022,1.006915,2.06752,1.2988,1.875108,1.078521,4.459874,2.495519,2.501511,0.98917,1.211079,1.49278,62355.61475473968,40801.1062054513,43039.49532437138,50422.17049111938,263.1499938964844
1556,2018-05-02,1.051933,1500.525212,2.207354,1.8237,2.0992,1.05902,1.875141,2.589223,1.009142,2.066861,1.3058,1.884772,1.079613,4.453897,2.498478,2.504382,0.989196,1.220633,1.495039,62115.75002445839,40559.57593123056,42646.3885655608,50562.162489477545,261.55999755859375
1557,2018-04-27,1.048309,1513.306589,2.197033,1.8234,2.1116,1.045594,1.858116,2.583232,0.998845,2.081832,1.2887,1.878887,1.077296,4.460451,2.492027,2.516233,0.989179,1.2183,1.491939,62116.93506849278,40115.926403793506,41761.70316977054,50938.197595900856,258.26800537109375
1558,2018-04-26,1.048157,1512.181206,2.201303,1.8234,2.1099,1.044004,1.863336,2.568115,1.00139,2.081967,1.2906,1.872658,1.076415,4.459807,2.484597,2.510361,0.98919,1.213219,1.482881,61770.32896263152,39904.894910775125,41744.451440837234,50650.10637931153,257.0679931640625
1559,2018-04-25,1.050352,1503.73072,2.203655,1.8233,2.0994,1.037789,1.869952,2.540864,1.006101,2.06947,1.2695,1.867305,1.066564,4.445946,2.49271,2.519561,0.98913,1.203866,1.467128,60692.71285030618,38790.66476643272,40608.68572770618,50213.71777084656,255.1510009765625
1560,2018-04-24,1.051772,1497.467812,2.196886,1.8232,2.092,1.041985,1.872812,2.537829,1.011314,2.065563,1.2643,1.875455,1.082856,4.456006,2.48992,2.524436,0.989089,1.208337,1.464759,60677.14359667152,38830.024057464674,40763.65002215281,50324.91025303956,255.71600341796875
1561,2018-04-23,1.049333,1507.292454,2.190967,1.8232,2.1109,1.038515,1.860839,2.538894,1.004649,2.078561,1.28,1.871159,1.094201,4.449097,2.482559,2.523194,0.988924,1.209729,1.464748,60837.52892907942,39239.70509411534,41097.79319408815,50441.09399181092,252.93899536132812
1562,2018-04-20,1.047043,1506.976646,2.179868,1.823,2.1088,1.031987,1.855105,2.520213,1.002752,2.07685,1.2695,1.873955,1.091859,4.446194,2.487408,2.544833,0.988865,1.201217,1.453706,60376.59496944188,39035.187484834576,40950.54894045065,50229.62939766236,250.98500061035156
1563,2018-04-19,1.046372,1528.011349,2.174743,1.823,2.1334,1.029521,1.852461,2.523888,1.001618,2.083611,1.2743,1.866497,1.092771,4.455419,2.48942,2.541632,0.988855,1.20449,1.455528,60824.25737064378,39618.202748139855,41485.373342442326,50235.667152475566,250.70199584960938
1564,2018-04-18,1.044982,1532.090369,2.172501,1.823,2.1379,1.030205,1.849844,2.535015,0.996645,2.088689,1.2803,1.875985,1.094847,4.464917,2.484583,2.538584,0.988866,1.208234,1.462017,61180.159273244906,39996.61417722562,41990.3918302129,50031.122174877906,250.77000427246094
1565,2018-04-17,1.043766,1507.788925,2.167752,1.8229,2.1074,1.027809,1.84823,2.52585,0.994537,2.087016,1.2799,1.87024,1.089133,4.450432,2.480431,2.531977,0.988898,1.203667,1.458798,61042.27443891065,39854.43438038975,41997.520001081284,49895.216248156736,250.38999938964844
1566,2018-04-16,1.041979,1513.288403,2.168578,1.8229,2.1146,1.016946,1.848405,2.507861,0.996461,2.078627,1.2651,1.858247,1.073941,4.443329,2.477087,2.533153,0.989013,1.19208,1.448213,60752.87816296355,39245.08850316075,41386.63222111063,49925.47414077027,251.86900329589844
1567,2018-04-13,1.043843,1515.527677,2.173907,1.8227,2.1169,1.020699,1.854009,2.509817,0.999766,2.071739,1.2673,1.8931,1.074016,4.449273,2.485179,2.532208,0.989171,1.193616,1.447941,60378.51601409912,39026.44959640503,41184.47226905823,49717.875,252.375
1568,2018-04-12,1.044465,1514.770808,2.169643,1.8227,2.1165,1.020233,1.852174,2.511904,0.998399,2.07135,1.2703,1.888929,1.079217,4.457513,2.482728,2.508896,0.989214,1.195548,1.449179,60362.96724996343,39104.47632052656,41216.63024874963,49843.56677951664,251.57000732421875
1569,2018-04-11,1.041402,1500.63617,2.169603,1.8227,2.0959,1.015098,1.849432,2.494808,0.998548,2.067719,1.2584,1.912117,1.064624,4.458499,2.47038,2.510272,0.989261,1.18438,1.439807,59887.07145020319,38649.94718408678,40720.77051646635,49125.1609880249,251.63999938964844
1570,2018-04-10,1.043172,1497.079766,2.171083,1.8226,2.0943,1.020039,1.849593,2.512742,0.998709,2.072963,1.2648,1.907998,1.067805,4.449498,2.476511,2.510995,0.989249,1.195295,1.450272,60456.26869738381,39037.96202550223,41061.3395691209,49984.060167541495,252.6999969482422
1571,2018-04-09,1.045344,1513.759181,2.17313,1.8226,2.1153,1.015183,1.860451,2.494803,0.998739,2.059962,1.2478,1.87109,1.059225,4.446299,2.504854,2.508713,0.989291,1.186432,1.435624,59866.097223370336,38423.809505961835,40315.546982013155,49655.231522299815,254.21200561523438
1572,2018-04-06,1.046436,1501.079499,2.178019,1.8224,2.1024,1.013075,1.860949,2.489963,0.998988,2.055551,1.2475,1.845989,1.058735,4.434171,2.506773,2.500364,0.989347,1.189294,1.433261,59504.08413145412,38112.01394880144,39996.5260665596,49638.82183687133,253.9199981689453
1573,2018-04-05,1.045531,1505.164844,2.174582,1.8224,2.109,1.016005,1.846426,2.512783,0.999052,2.076166,1.2673,1.846716,1.070904,4.423258,2.502313,2.465513,0.989288,1.201183,1.450095,60614.72944124369,38932.374772950774,40821.415868402226,50793.96315167239,252.89500427246094
1574,2018-04-04,1.040241,1474.360919,2.179986,1.8224,2.0708,0.995508,1.841002,2.492103,0.999063,2.070829,1.2513,1.818071,1.060988,4.411484,2.50211,2.492073,0.990704,1.181589,1.435996,60338.67403814918,38839.66024748329,40784.08857030212,50773.90959990234,253.72999572753906
1575,2018-04-03,1.042765,1497.71993,2.181588,1.8223,2.1009,0.998166,1.852328,2.477178,0.998786,2.059163,1.2463,1.82075,1.055227,4.427027,2.513088,2.471974,0.990966,1.177862,1.426654,59762.290788687766,38276.591537270695,40293.099257523194,50280.8509386871,253.9949951171875
1576,2018-03-29,1.040023,1473.750073,2.182707,1.8221,2.0703,1.002702,1.845363,2.495968,0.999089,2.074449,1.256,1.765817,1.068057,4.400303,2.511829,2.467237,0.991106,1.187793,1.437324,60260.00138976518,38944.3061131984,40885.24007916264,50626.82730190549,253.79400634765625
1577,2018-03-28,1.040322,1455.444086,2.182205,1.8221,2.0484,0.995999,1.857811,2.457831,0.999502,2.06791,1.2414,1.773059,1.056693,4.388083,2.503093,2.489177,0.990582,1.171343,1.416593,59104.00119197322,37989.52335099364,39763.04384199716,49581.687110554194,252.1060028076172
1578,2018-03-27,1.04121,1476.120052,2.176404,1.8221,2.0755,0.991021,1.847116,2.448706,0.99953,2.070944,1.2392,1.773439,1.07473,4.401768,2.498402,2.477502,0.99019,1.172063,1.41267,59023.809480866184,38266.07226385269,39986.68692204449,49237.572305938695,251.02000427246094
1579,2018-03-26,1.036276,1467.66923,2.175337,1.822,2.0617,0.981531,1.829579,2.478894,0.999559,2.079194,1.2514,1.76838,1.093062,4.392869,2.498899,2.481139,0.991898,1.18007,1.425775,60494.98209255887,39841.948237363715,41701.37830876,50413.08385717776,252.89999389648438
1580,2018-03-23,1.041733,1462.044461,2.176075,1.8218,2.0558,0.987715,1.850582,2.451277,0.999639,2.086857,1.2336,1.766665,1.085284,4.395954,2.503272,2.490999,0.992671,1.171191,1.412106,58916.576257821405,38435.800442591775,40198.794509584084,48700.07880672603,253.0399932861328
