,Dátum,BUX,Citadella_Származtatott,Erste_Stock_Hungary_Indexkövető_Részvény_A,Generali_Arany_Oroszlán_ESG,HOLD_Columbus,HOLD_Nemzetközi,HOLD_VM_Abszolút_Származtatott_Befektetési,MBH_Fejlett_Piaci_Részvény,OTP Föld Kincsei Árupiaci Alapok Alapja HUF,OTP_Klímaváltozás_13030,OTP_Supra,Platina Delta Származtatott Befektetési Alap A,Raiffeisen Részvény Alap,Takarék Származtatott Befektetési Alap,VIG_Opportunity_Fejlett_Piaci_Részvény,SPY,QQQ,VGT,BRK-B,USDHUF=X
2494,2014-07-21,739.997822,1.475245,1.0572,0.937104,1.655813,1.890594,2.128846,1.0792,1.255591,0.80319,3.799781,2.103423,1.936606,0.994728,1.180647,37777.29587791092,20256.60596540582,20371.88177833159,29407.403591691284,228.70899963378906
2495,2014-07-18,738.672288,1.473183,1.0553,0.933644,1.656324,1.899878,2.128918,1.0827,1.260068,0.805725,3.807705,2.101909,1.949328,0.997963,1.18744,38058.96528021898,20394.91020804853,20495.761137226596,29502.219178487547,229.98300170898438
2496,2014-07-17,742.775186,1.473042,1.0612,0.943752,1.658958,1.88163,2.128627,1.0759,1.249935,0.793481,3.803189,2.104429,1.952199,0.996151,1.178908,37464.946904555894,19965.2459241366,20110.97788820346,28936.0089649118,228.70700073242188
2497,2014-07-16,748.392704,1.471121,1.0693,0.9325,1.654082,1.895365,2.130051,1.085,1.241897,0.804614,3.80803,2.094134,1.947783,0.995937,1.189421,37773.714497344336,20168.108773409273,20308.204351012013,29205.36405775207,227.9709930419922
2498,2014-07-15,747.577953,1.465778,1.0677,0.940698,1.651088,1.880277,2.129812,1.0776,1.237113,0.795297,3.803114,2.098784,1.946697,0.996868,1.179359,37439.93693507323,19984.38719454757,20053.484725925373,29140.633721702266,226.79299926757812
2499,2014-07-14,745.369838,1.463469,1.0645,0.935507,1.651639,1.883678,2.129643,1.0818,1.232598,0.801292,3.802551,2.107804,1.937797,1.006196,1.182071,37677.24771274184,20142.738294165465,20202.55674081866,29382.029163744533,227.80299377441406
2500,2014-07-11,737.692894,1.466056,1.0545,0.933994,1.654549,1.880497,2.131703,1.0757,1.234711,0.800369,3.803793,2.133892,1.918444,1.012016,1.176803,37479.572653850075,20018.19505306729,20043.214567143936,29295.35407134518,227.74899291992188
2501,2014-07-10,735.792541,1.464074,1.0513,0.943907,1.653267,1.875178,2.131912,1.0746,1.226126,0.79215,3.797735,2.129042,1.918497,1.018533,1.174461,37282.82801104942,19812.815413015778,19899.745253377478,29140.80926325987,226.86500549316406
2502,2014-07-09,741.965621,1.467417,1.0592,0.941086,1.653501,1.884127,2.129896,1.0796,1.230239,0.800503,3.793194,2.130675,1.930054,1.017568,1.179939,37446.44796991255,19883.84692836553,19979.86018497788,29220.97120285034,226.95899963378906
2503,2014-07-08,755.255681,1.468785,1.0787,0.955808,1.654718,1.880737,2.130136,1.0766,1.229009,0.794847,3.804494,2.127019,1.953638,1.018342,1.178879,37433.19009299576,19818.762343280017,19975.748591993004,29220.82489733398,227.89599609375
2504,2014-07-07,763.922898,1.469219,1.0906,0.965412,1.660799,1.900066,2.130638,1.0862,1.229535,0.811039,3.821637,2.14243,1.950952,1.01834,1.193138,37678.417488442734,20062.142498632893,20216.52592621511,29332.531292987056,227.91400146484375
2506,2014-07-03,766.930215,1.465414,1.0947,0.96139,1.670932,1.920093,2.133417,1.0922,1.225505,0.833058,3.837531,2.157318,1.985617,1.013183,1.204196,37892.99966265913,20167.259675050154,20302.206078793388,29533.93108646851,228.41400146484375
2507,2014-07-02,763.932137,1.463877,1.0908,0.961454,1.669683,1.905276,2.130726,1.0865,1.220558,0.830243,3.827917,2.155012,1.987577,1.018638,1.19249,37608.8172277885,19988.354111482622,20156.29957856657,29098.937711937237,227.8159942626953
2508,2014-07-01,762.163779,1.460364,1.0893,0.954856,1.663527,1.887484,2.129674,1.0844,1.211213,0.83179,3.816581,2.145645,1.992106,1.016264,1.184574,37276.14960444113,19798.28751713084,20010.55450458615,28760.056561825564,226.02999877929688
2509,2014-06-30,766.631055,1.46136,1.0944,0.950584,1.667461,1.881538,2.129053,1.0742,1.219982,0.836105,3.817192,2.146699,1.986894,1.014118,1.17834,37109.90155617427,19626.639827070176,19837.39216484723,28669.383111503907,226.5279998779297
2510,2014-06-27,771.725325,1.461128,1.1014,0.94732,1.663425,1.875732,2.130035,1.0752,1.215124,0.82899,3.8043,2.135946,1.977833,1.014013,1.173895,37140.49082786776,19599.350839590654,19782.10713677667,28850.584486511536,226.5989990234375
2511,2014-06-26,762.776679,1.460025,1.0879,0.94831,1.659707,1.864816,2.131456,1.0743,1.214289,0.825537,3.780297,2.129585,1.987507,1.0208,1.167409,36815.19515164336,19380.324320827844,19537.011131040053,28603.981104963692,225.05099487304688
2512,2014-06-25,778.563704,1.460271,1.1112,0.954919,1.657911,1.861054,2.131505,1.074,1.207507,0.820383,3.773627,2.125771,2.000737,1.016023,1.167033,36793.265881959815,19344.556515488657,19543.93760954973,28573.22924368165,224.75599670410156
2513,2014-06-24,783.597488,1.46102,1.1186,0.954509,1.656896,1.855572,2.13142,1.0735,1.202248,0.813234,3.771658,2.125438,2.011798,1.009913,1.168412,36540.20679659769,19176.278496352956,19381.606725476682,28426.48380344361,224.218994140625
2514,2014-06-23,785.886505,1.461161,1.1211,0.959604,1.659043,1.872716,2.13199,1.0774,1.208725,0.830997,3.776905,2.128928,2.006475,1.012353,1.174491,36868.881742396625,19250.892233814462,19556.143195892335,28484.662637409056,224.8730010986328
2515,2014-06-20,780.97209,1.460766,1.1144,0.961808,1.657272,1.871382,2.132804,1.0808,1.205155,0.83445,3.778386,2.129129,2.022386,1.019071,1.176141,36889.36519052507,19251.53850579844,19510.133408895694,28507.501087798155,224.9290008544922
2516,2014-06-19,786.49021,1.46095,1.122,0.958608,1.65756,1.867139,2.133938,1.0787,1.20176,0.828559,3.779821,2.127867,2.024071,1.0188,1.173336,36875.167548729805,19260.544255614514,19576.881083645276,28669.29723739624,225.2989959716797
2517,2014-06-18,781.687,1.463782,1.1155,0.958159,1.66081,1.881909,2.135903,1.0768,1.219097,0.838001,3.799771,2.136348,2.02104,1.014011,1.179477,37136.34897573083,19431.237408393645,19789.013723551878,28886.538177980343,227.1490020751953
2518,2014-06-17,770.416535,1.46526,1.099,0.954332,1.657553,1.866549,2.133913,1.0731,1.216876,0.834037,3.797291,2.129453,2.017341,1.011675,1.174092,36752.79784598015,19263.346186028793,19636.181967730634,28539.871682796627,226.4530029296875
2519,2014-06-16,776.778506,1.464809,1.108,0.95841,1.660895,1.870781,2.134486,1.0717,1.222326,0.819083,3.79578,2.136382,2.019554,1.008976,1.173094,36636.68359070155,19245.453566544224,19554.8229886482,28555.945788368233,226.36500549316406
2520,2014-06-13,774.55282,1.462978,1.105,0.956903,1.659394,1.861695,2.134466,1.0731,1.220561,0.804476,3.791366,2.133579,2.023787,1.008646,1.171468,36615.73914405517,19233.63240488246,19533.117438803427,28651.439716572873,226.4219970703125
2521,2014-06-12,779.310775,1.463154,1.1115,0.95626,1.655239,1.859085,2.136437,1.0708,1.221945,0.796501,3.786397,2.127577,2.02184,1.011857,1.167958,36383.05649630446,19113.597703775857,19345.65084003331,28723.150852454826,225.66900634765625
2522,2014-06-11,783.212723,1.462814,1.1175,0.958534,1.650416,1.860075,2.136906,1.0763,1.23068,0.796528,3.779951,2.128199,2.022733,1.007855,1.16907,36517.450413935585,19222.207205749117,19446.493651796016,28836.550320616458,224.8990020751953
2523,2014-06-10,785.935645,1.46191,1.12,0.952722,1.645989,1.854071,2.139022,1.0814,1.221863,0.791694,3.768206,2.121159,2.010015,1.007062,1.166479,36309.359132302925,19050.327290080022,19288.616406342248,28579.229530334473,222.83999633789062
2524,2014-06-06,785.767034,1.45836,1.1182,0.949425,1.639754,1.840501,2.140038,1.0766,1.22177,0.79034,3.756426,2.126707,2.007296,1.010328,1.156169,36130.016983083915,18959.192005543155,19118.550135721103,28558.883290930185,221.98899841308594
2525,2014-06-05,781.287176,1.457636,1.1125,0.945977,1.64464,1.843505,2.139936,1.0711,1.226118,0.790541,3.768692,2.127315,2.005522,1.010234,1.156296,36328.322637673,19045.062477228697,19213.970266439952,28752.053533096332,224.27499389648438
2526,2014-06-04,786.825996,1.458215,1.1182,0.941144,1.648479,1.838513,2.141392,1.0657,1.231579,0.789948,3.778963,2.139286,1.996692,1.011994,1.154942,36045.76594223175,18861.49109454546,19016.62022565212,28497.229928528424,223.98199462890625
2527,2014-06-03,788.456071,1.458537,1.1202,0.939949,1.64458,1.829156,2.141362,1.064,1.222557,0.777905,3.759845,2.128505,1.997213,1.015903,1.148967,35924.33358821063,18765.997844608035,18936.252049924573,28391.575646722107,223.6790008544922
2528,2014-06-02,795.547436,1.458076,1.1293,0.93859,1.638904,1.823661,2.141383,1.0646,1.218246,0.782263,3.749029,2.123438,1.992369,1.019386,1.146472,35660.1487407228,18626.502051879186,18803.318363447674,28379.001922219526,221.91900634765625
2529,2014-05-30,794.057171,1.461694,1.1274,0.939536,1.634926,1.819168,2.141495,1.0642,1.220442,0.782875,3.744856,2.118582,1.996932,1.012517,1.144048,35689.78372747265,18681.67902237177,18880.66742873611,28537.295876378193,222.35699462890625
2530,2014-05-29,785.480614,1.460695,1.1178,0.943554,1.631731,1.818504,2.141726,1.0644,1.212149,0.791359,3.745903,2.117569,1.991913,1.0176,1.14485,35804.156461332925,18769.691265562666,18999.989917246043,28623.489435839234,223.4290008544922
2531,2014-05-28,781.841321,1.462142,1.1135,0.941308,1.631625,1.816921,2.141441,1.0605,1.216663,0.781499,3.760927,2.116204,1.990617,1.02165,1.145872,35470.20160541637,18572.07278748392,18803.387908475124,28358.575896463008,222.49000549316406
2532,2014-05-27,785.374074,1.462606,1.1187,0.93641,1.628411,1.815335,2.141571,1.0609,1.210007,0.777535,3.752717,2.119974,1.985694,1.021701,1.144535,35373.292085620575,18564.92262418382,18794.478067342192,28273.733811364742,221.72000122070312
2534,2014-05-23,791.391409,1.463949,1.127,0.925272,1.627926,1.80606,2.139928,1.0545,1.205817,0.765987,3.741426,2.12441,1.977984,1.016363,1.137512,35191.6130964926,18354.375186880585,18606.048950398574,28141.61182842101,221.93699645996094
2535,2014-05-22,787.223627,1.467238,1.1215,0.926662,1.629489,1.79628,2.139851,1.0513,1.206188,0.755929,3.744859,2.125424,1.958951,1.020878,1.133792,35028.833743726136,18210.064257772057,18423.656626596465,28163.657491075457,221.79600524902344
2536,2014-05-21,778.908656,1.470403,1.1103,0.921767,1.626967,1.794465,2.139777,1.0515,1.209471,0.750338,3.753643,2.125031,1.956572,1.024312,1.134315,35024.51392589789,18172.325422035763,18413.894053267082,28157.531924040522,222.30799865722656
2537,2014-05-20,775.727261,1.474374,1.106,0.922087,1.62861,1.787581,2.139798,1.0437,1.2172,0.7321,3.756667,2.12623,1.944803,1.021027,1.129971,34712.222877815366,17990.29433934018,18258.727536792867,28008.26323930174,222.1820068359375
2538,2014-05-19,768.732253,1.472021,1.0969,0.922404,1.625346,1.793067,2.139782,1.0491,1.213082,0.739115,3.752174,2.125569,1.933285,1.020708,1.133776,35004.324202169664,18092.860730204266,18409.077355921036,28304.09642066923,222.63900756835938
2539,2014-05-16,760.247494,1.472312,1.0853,0.91328,1.625744,1.792162,2.140507,1.0469,1.220598,0.736974,3.755956,2.122838,1.918035,1.023987,1.134866,34952.96332383319,18007.360577148967,18277.920648183674,28306.01897499268,223.1280059814453
2540,2014-05-15,752.124039,1.472943,1.0748,0.928346,1.621247,1.780556,2.141808,1.0435,1.211639,0.738301,3.731126,2.114955,1.935906,1.022774,1.123668,34524.296381250024,17732.2228131257,18000.32756366767,27945.27303537354,221.156005859375
2541,2014-05-14,753.813089,1.470861,1.0768,0.928139,1.622553,1.789297,2.142334,1.0521,1.207029,0.756258,3.741772,2.125633,1.929861,1.024326,1.13051,34874.68539156625,17895.496652357047,18149.580802346114,28240.114808118902,221.43899536132812
2542,2014-05-13,747.936066,1.468169,1.0688,0.926263,1.622211,1.78956,2.141053,1.054,1.21097,0.766775,3.741225,2.124675,1.936515,1.022987,1.130217,34923.91330944188,17929.27089232311,18212.891012696084,28225.451270476682,220.7010040283203
2543,2014-05-12,752.164921,1.472385,1.0734,0.919624,1.619441,1.786893,2.140587,1.0514,1.211821,0.768888,3.740079,2.127348,1.930771,1.022981,1.127815,34884.28101439588,17912.785077699227,18212.516336159315,28086.28348493774,220.6479949951172
2544,2014-05-09,748.958333,1.475653,1.0693,0.925634,1.622021,1.769125,2.139139,1.0431,1.2172,0.745315,3.736674,2.127465,1.933453,1.019618,1.117705,34266.71194275725,17479.018981602858,17767.252375187818,27868.613515861798,218.8520050048828
2545,2014-05-08,746.805157,1.482133,1.0658,0.922433,1.622184,1.757137,2.139264,1.0428,1.207585,0.739332,3.734502,2.13912,1.933057,1.015908,1.114168,34213.95563330874,17413.704506854527,17724.785577371716,27720.589502244256,218.84100341796875
2546,2014-05-07,742.002537,1.480929,1.0598,0.921764,1.628198,1.776313,2.139126,1.0398,1.218234,0.748989,3.755529,2.15103,1.929852,1.018165,1.121177,34444.01077098958,17528.336798843928,17817.004480878823,28048.940801763907,220.0780029296875
2547,2014-05-06,728.658075,1.482316,1.041,0.926252,1.634166,1.774499,2.143609,1.0368,1.2189,0.776458,3.762356,2.162081,1.925594,1.021367,1.117939,34554.92982137762,17739.435093641514,18037.92719984427,27687.586583397817,222.08700561523438
2548,2014-05-05,716.855295,1.479481,1.0245,0.931371,1.626606,1.787907,2.143615,1.0462,1.223703,0.788368,3.762942,2.16115,1.938596,1.023742,1.125766,34774.05387102673,17928.934673080454,18210.792618018226,28050.446021606447,221.5500030517578
2549,2014-04-30,719.372567,1.47453,1.0282,0.937073,1.628967,1.799226,2.150191,1.0484,1.238329,0.782453,3.769877,2.162204,1.956818,1.022372,1.130491,34987.469264202984,17934.58541717101,18309.051038223202,28738.704496246297,223.0399932861328
2550,2014-04-29,726.859371,1.478872,1.0392,0.926831,1.63384,1.795017,2.150623,1.0479,1.220096,0.774482,3.782406,2.171342,1.937961,1.017031,1.131283,34940.67409050837,17916.736579453573,18274.414244581014,28705.438920076936,223.406005859375
2551,2014-04-28,723.733355,1.477859,1.0348,0.922567,1.630422,1.787521,2.149271,1.0405,1.232499,0.766975,3.78329,2.168998,1.938842,1.02238,1.12359,34865.48473566538,17819.213184133638,18182.182512193453,28600.074089163216,223.96299743652344
2552,2014-04-25,724.948615,1.47613,1.0369,0.930436,1.63274,1.785209,2.149326,1.0348,1.23044,0.785593,3.783225,2.174753,1.95408,1.021773,1.120496,34668.037758278195,17716.862710232148,18033.39489457733,28429.883700500475,223.39999389648438
2553,2014-04-24,725.087655,1.475588,1.0364,0.924482,1.632582,1.789835,2.150102,1.0424,1.21387,0.799562,3.774445,2.165448,1.956416,1.018496,1.124738,34771.41294069588,17910.268783569336,18230.413034092635,28211.97136770934,222.22900390625
2554,2014-04-23,733.30859,1.474651,1.0478,0.92912,1.627756,1.779961,2.154053,1.0396,1.215514,0.798109,3.762613,2.162556,1.960713,1.015362,1.117081,34679.36173910508,17729.46006402257,18084.38181064208,28249.846856414806,222.08999633789062
2555,2014-04-22,737.887374,1.472627,1.0538,0.918145,1.623027,1.786219,2.154734,1.0422,1.218583,0.805692,3.762807,2.158508,1.945541,1.015299,1.1211,34859.36749574775,17937.537754563615,18300.915686242748,28318.848495056154,222.72000122070312
2556,2014-04-16,718.129425,1.47424,1.0259,0.904636,1.621404,1.7715,2.155253,1.0325,1.236181,0.768578,3.76532,2.171238,1.92136,1.016718,1.109536,34636.39196456317,17713.852753471117,18181.994049660396,28146.888061523438,223.38800048828125
2557,2014-04-15,715.53049,1.471727,1.0221,0.914532,1.620281,1.758965,2.151902,1.0209,1.237715,0.751027,3.756294,2.171812,1.947363,1.014836,1.100153,34063.04309154488,17372.346138395835,17885.60102868313,27475.949638698716,221.99200439453125
2558,2014-04-14,734.159089,1.472351,1.0489,0.90693,1.621716,1.756261,2.152481,1.0203,1.21469,0.755726,3.756652,2.18612,1.954004,1.015214,1.10071,33677.341210197425,17236.99955985474,17710.89255625347,27024.867974081426,220.99000549316406
2559,2014-04-11,741.077256,1.474684,1.0592,0.91475,1.619037,1.729744,2.15228,1.0134,1.213262,0.759538,3.742504,2.172059,1.960798,1.019895,1.08347,33285.41364097735,17036.937234532088,17481.360323145054,26790.9165492584,220.13900756835938
2560,2014-04-10,747.69693,1.473562,1.0676,0.918715,1.618012,1.741211,2.152165,1.0212,1.208057,0.774624,3.739009,2.181896,1.954318,1.019773,1.09395,33620.19402664993,17253.987823807634,17731.37529163598,26942.194506576518,220.35000610351562
2561,2014-04-09,748.688539,1.471706,1.0694,0.919255,1.612222,1.771573,2.151991,1.0369,1.221546,0.80155,3.73494,2.173281,1.952183,1.032545,1.104972,34480.28321328806,17877.381419829326,18285.402395231067,27435.973553826916,221.24000549316406
2562,2014-04-08,744.616696,1.471962,1.064,0.925413,1.61523,1.761285,2.151941,1.0284,1.227424,0.789505,3.744766,2.172169,1.960162,1.032179,1.102254,34358.68894444406,17702.411516620312,18124.47471527895,27437.057513436885,222.8300018310547
2563,2014-04-07,746.936607,1.470496,1.0674,0.938001,1.619994,1.771864,2.151794,1.03,1.239685,0.791889,3.763272,2.172858,1.965633,1.031465,1.106127,34233.734398353845,17548.701705403626,17973.673245358746,27447.75751172332,222.93499755859375
2564,2014-04-04,742.035961,1.471269,1.0605,0.935883,1.623674,1.787217,2.151711,1.0397,1.245702,0.819177,3.770741,2.18012,1.968007,1.02881,1.119897,34655.89437902905,17737.182215200737,18161.84124480933,27653.24164305115,223.19000244140625
2565,2014-04-03,749.409903,1.481135,1.0712,0.929876,1.621362,1.797951,2.151686,1.0477,1.258739,0.831599,3.778413,2.187813,1.96624,1.030735,1.124935,35016.61669087317,18193.827420015587,18555.314524644753,27702.1100411145,222.8470001220703
2566,2014-04-02,743.341166,1.482447,1.0616,0.929531,1.614137,1.79305,2.151671,1.0483,1.263121,0.844815,3.766206,2.179789,1.9496,1.023611,1.120567,34992.37798706163,18302.459776442265,18670.85735851433,27681.878708524164,222.3979949951172
2567,2014-04-01,727.806803,1.47953,1.0381,0.922524,1.60866,1.788335,2.151738,1.0472,1.261252,0.83537,3.765673,2.179621,1.937357,1.022193,1.117404,34968.49129110575,18303.989788061008,18712.483823545044,27846.991273525986,222.99000549316406
2568,2014-03-31,723.105464,1.472347,1.031,0.930891,1.610198,1.78213,2.151676,1.0383,1.253761,0.810792,3.762122,2.171693,1.931236,1.020395,1.112827,34927.897405665135,18086.266491124406,18567.21069878433,28019.273103128653,224.20799255371094
2569,2014-03-28,717.366987,1.470607,1.0227,0.929764,1.61475,1.789903,2.154636,1.0338,1.246095,0.817269,3.778369,2.181581,1.920172,1.028657,1.117249,34926.16364367865,18104.6174597824,18522.105728066526,27921.979321857914,226.03399658203125
2570,2014-03-27,701.166864,1.472099,0.9983,0.928165,1.620407,1.792497,2.159187,1.0305,1.254618,0.814395,3.791778,2.201069,1.922816,1.033806,1.119142,34803.38918844098,18094.52365533728,18480.411111192545,27947.435529907234,226.35000610351562
2571,2014-03-26,699.866918,1.473889,0.9967,0.919511,1.61503,1.783118,2.157962,1.0325,1.260125,0.812935,3.789978,2.194215,1.902614,1.032539,1.115717,34707.45185089111,18108.14810371399,18496.581995010376,27708.002981185913,225.25
2572,2014-03-25,694.305502,1.48119,0.9897,0.911316,1.614462,1.78638,2.153682,1.0355,1.258655,0.828898,3.784531,2.19735,1.889698,1.036311,1.115665,35100.57541070972,18418.771755912574,18845.7451684149,28150.50818714965,226.16299438476562
2573,2014-03-24,694.15267,1.475793,0.9902,0.919488,1.616024,1.783907,2.152843,1.0285,1.26348,0.83368,3.789094,2.202122,1.889767,1.033846,1.110834,35051.71260229382,18419.87317259505,18806.178362043807,28210.694103112794,226.9199981689453
2574,2014-03-21,691.604614,1.478999,0.9865,0.916285,1.612095,1.780776,2.157973,1.0359,1.262695,0.849936,3.784068,2.201683,1.894109,1.031763,1.114202,35056.11725160014,18508.211787173408,18830.95092796511,28296.450622528093,226.00999450683594
